,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,56823750.0,-5761750.0,,
June 2009,56823750.0,-5761750.0,,
September 2009,56823750.0,-5761750.0,,
December 2009,56823750.0,-5761750.0,,
March 2010,58542000.0,-4743000.0,,
June 2010,57500000.0,534000.0,,
September 2010,60695000.0,5508000.0,,
December 2010,62361000.0,21864000.0,1242293000.0,84691000.0
March 2011,58236000.0,-3083000.0,,
June 2011,57173000.0,2559000.0,1227251000.0,68487000.0
September 2011,58296000.0,1984000.0,1237629000.0,81159000.0
December 2011,58078000.0,7575000.0,1233980000.0,79355000.0
March 2012,59853000.0,3371000.0,1236546000.0,84704000.0
June 2012,61645000.0,10994000.0,1246735000.0,97352000.0
September 2012,61816000.0,15873000.0,1274000000.0,123027000.0
December 2012,68076000.0,-2109000.0,1249788000.0,96383000.0
March 2013,63109000.0,870000.0,1255646000.0,101533000.0
June 2013,62973000.0,5144000.0,1257372000.0,103687000.0
September 2013,64068000.0,7073000.0,1285329000.0,130858000.0
December 2013,72268000.0,5201000.0,1334424000.0,130587000.0
March 2014,73887000.0,1277000.0,1345931000.0,147144000.0
June 2014,84063000.0,1591000.0,1723139000.0,198975000.0
September 2014,90546000.0,13940000.0,1931839000.0,233749000.0
December 2014,105865000.0,31253000.0,1871580000.0,168304000.0
March 2015,105245000.0,5595000.0,2049340000.0,355821000.0
June 2015,104706000.0,12110000.0,2046532000.0,360421000.0
September 2015,121758000.0,6609000.0,2092078000.0,228117000.0
December 2015,125590000.0,14987000.0,2143161000.0,285454000.0
March 2016,137612000.0,8990000.0,2558099000.0,323235000.0
June 2016,142946000.0,17662000.0,2645276000.0,397361000.0
September 2016,144023000.0,-213000.0,2721206000.0,467590000.0
December 2016,153745000.0,35834000.0,2752505000.0,536311000.0
March 2017,159903000.0,10505000.0,2765512000.0,212155000.0
June 2017,84126000.0,70561000.0,2969822000.0,329372000.0
September 2017,168953000.0,15316000.0,3013610000.0,379601000.0
December 2017,178520000.0,165570000.0,3260857000.0,666757000.0
March 2018,176223000.0,20000000.0,3232712000.0,649613000.0
June 2018,170000000.0,41000000.0,3301445000.0,722405000.0
September 2018,170908000.0,61886000.0,3339195000.0,762028000.0
December 2018,177869000.0,88267000.0,4213445000.0,872745000.0
March 2019,478000000.0,-18000000.0,6995000000.0,674000000.0
June 2019,389000000.0,44000000.0,7001000000.0,683000000.0
September 2019,378000000.0,59000000.0,7104000000.0,789000000.0
December 2019,399000000.0,94000000.0,6972000000.0,672000000.0
March 2020,410000000.0,53000000.0,7028000000.0,721000000.0
June 2020,386000000.0,11000000.0,7040000000.0,759000000.0
September 2020,392000000.0,122000000.0,7224000000.0,918000000.0
December 2020,441000000.0,224000000.0,7643000000.0,1304000000.0
March 2021,443000000.0,39000000.0,7660000000.0,1298000000.0
June 2021,439000000.0,39000000.0,7670000000.0,1257000000.0
September 2021,534000000.0,-17000000.0,7779000000.0,872000000.0
December 2021,616000000.0,29000000.0,11108000000.0,963000000.0
March 2022,663000000.0,62000000.0,11134000000.0,1018000000.0
June 2022,650000000.0,99000000.0,11123000000.0,951000000.0
