,OperatingExpenses,NetIncomeLoss,Assets
March 2009,10746194.25,-10138960.25,
June 2009,10746194.25,-10138960.25,
September 2009,10746194.25,-10138960.25,
December 2009,10746194.25,-10138960.25,
March 2010,9129191.0,-21387532.0,
June 2010,8743004.0,-31288554.0,
September 2010,8396097.0,22055734.0,
December 2010,10454220.0,27907405.0,421279811.0
March 2011,9210701.0,-16840726.0,
June 2011,8838224.0,-24315962.0,344917785.0
September 2011,6686817.0,-2168780.0,331719542.0
December 2011,5993792.0,-24532281.0,294516833.0
March 2012,5550761.0,-1314081.0,275883236.0
June 2012,5176417.0,-2563171.0,253811822.0
September 2012,4853211.0,-4751738.0,234086878.0
December 2012,4154349.0,-17550574.0,200913989.0
March 2013,3840150.0,4463289.0,195276945.0
June 2013,3672724.0,-4221385.0,179638649.0
September 2013,3293110.0,-11640844.0,159570565.0
December 2013,2947050.0,3665896.0,151058210.0
March 2014,2636980.0,-11337945.0,128682008.0
June 2014,1665057.0,3741931.0,119481428.0
September 2014,1567028.0,8076305.0,117868578.0
December 2014,1635819.0,12738877.0,120521870.0
March 2015,1741147.0,6359973.0,122155025.0
June 2015,1673433.0,-11098823.0,107463991.0
September 2015,1493439.0,164638.0,103079629.0
December 2015,1418515.0,-3220653.0,94876021.0
March 2016,1298659.0,-2241268.0,89929876.0
June 2016,1146236.0,-1686412.0,83456868.0
September 2016,1113045.0,-4166240.0,74345940.0
December 2016,946707.0,-4924201.0,62974449.0
March 2017,830553.0,-1439493.0,56590455.0
June 2017,750480.0,-2193118.0,51718280.0
September 2017,687751.0,-1000841.0,47556285.0
December 2017,654431.0,4834846.0,48241893.0
March 2018,632632.0,-1433728.0,43831739.0
June 2018,564332.0,-1334449.0,39518586.0
September 2018,516891.0,1216811.0,38706251.0
December 2018,482685.0,-4147912.0,32597076.0
March 2019,402033.0,537489.0,31675225.0
June 2019,447534.0,1622068.0,31486626.0
September 2019,436654.0,2446101.0,32101605.0
December 2019,328747.0,-448496.0,30339485.0
March 2020,367217.0,-571616.0,28545095.0
June 2020,375799.0,-126921.0,27240246.0
September 2020,287787.0,-26655.0,26031944.0
