,NetIncomeLoss,Assets,AssetsCurrent
March 2009,739750.0,,
June 2009,739750.0,,
September 2009,739750.0,,
December 2009,739750.0,,
March 2010,711000.0,,
June 2010,403000.0,,
September 2010,808000.0,,
December 2010,831000.0,80029000.0,28435000.0
March 2011,351000.0,,
June 2011,924000.0,84576000.0,32223000.0
September 2011,358000.0,85025000.0,32466000.0
December 2011,1165000.0,90421000.0,36308000.0
March 2012,994000.0,91356000.0,36483000.0
June 2012,1033000.0,91627000.0,36423000.0
September 2012,542000.0,95801000.0,39542000.0
December 2012,1158000.0,101006000.0,42912000.0
