,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2008,-28259.875,,,-1255.25,,,
June 2008,-28259.875,,,-1255.25,,,
September 2008,-28259.875,,,-1255.25,,,
December 2008,-28259.875,,,-1255.25,,,
March 2009,-28259.875,,,-3299.25,,,
June 2009,-28259.875,,,-3299.25,,,
September 2009,-28259.875,,,-3299.25,,,
December 2009,-28259.875,,,-3299.25,,,
March 2010,-564.0,,29987.0,564.0,,,
June 2010,6752.0,,29987.0,-6752.0,,,
September 2010,5254.0,,29987.0,-4849.0,,,
December 2010,130259.0,,29987.0,-143553.0,4061511.0,90936.0,
March 2011,137502.0,,137190.0,-147404.0,,,
June 2011,6626.0,,192131.33333333334,-5967.0,4062071.0,91496.0,
September 2011,51663.0,,192131.33333333334,-1935.0,4062736.0,92161.0,
December 2011,519083.0,,192131.33333333334,-253661.0,534621.0,4513984.0,534621.0
March 2012,114374.0,,113887.0,-18841.0,,4886599.0,907723.0
June 2012,433010.0,,,-438537.0,,,
September 2012,100883.0,,,-160974.0,946265.0,4924167.0,
December 2012,440104.0,,,-267455.0,1104871.0,1104871.0,
March 2013,252779.0,,,-54644.0,5578603.0,1596477.0,
June 2013,348751.0,,,-154936.0,5826096.0,1839671.0,
September 2013,455680.0,,,-129036.0,5926698.0,1941109.0,
December 2013,1997930.0,,,-3499906.0,4425864.0,529103.0,
March 2014,522555.0,,,-1076185.0,4512133.0,599335.0,
June 2014,638551.0,,,339582.0,4702906.0,783804.0,
September 2014,618876.0,,,-383879.0,4393327.0,509367.0,
December 2014,2443515.0,,,-2007298.0,4083221.0,213365.0,
March 2015,283134.0,,,-203174.0,4024763.0,177470.0,
June 2015,4365519.0,,,-3770720.0,1711422.0,405545.0,
September 2015,624518.0,,,-697471.0,1463583.0,210068.0,
December 2015,769445.0,,,5375.0,1405270.0,312063.0,
March 2016,565069.0,0.0,,-528585.0,280272.0,192266.0,
June 2016,600204.0,0.0,,-1073763.0,1582609.0,1233784.0,
September 2016,684966.0,,,-2608791.0,629889.0,170470.0,
December 2016,1033554.0,,,-1692843.0,470382.0,100855.0,
March 2017,546570.0,8231.0,,-38335521.0,2069399.0,1708260.0,
June 2017,997162.0,43339.0,,11303922.0,1256424.0,903751.0,
September 2017,811238.0,107460.0,,-1102091.0,660372.0,316240.0,
December 2017,1193215.0,291692.0,,-1571979.0,338899.0,54502.0,
March 2018,686679.0,59006.0,,-1001746.0,312686.0,31735.0,
June 2018,840129.0,0.0,,-1221587.0,923361.0,614149.0,
September 2018,1479702.0,35759.0,,-1886513.0,587573.0,279464.0,
December 2018,1996164.0,57003.0,,-2474532.0,628221.0,319230.0,
March 2019,1545644.0,145965.0,,-1770479.0,475710.0,118136.0,
June 2019,1665880.0,135138.0,,-2040958.0,5511902.0,4874172.0,
September 2019,932198.0,298263.0,,-1033831.0,4497333.0,3838583.0,
December 2019,1657805.0,545732.0,,-1203053.0,3933242.0,3046553.0,
March 2020,1554561.0,710510.0,,-1078188.0,4362983.0,3518546.0,
June 2020,2187912.0,1345094.0,,-738479.0,3537721.0,2729357.0,
September 2020,2082667.0,1289366.0,,-785172.0,2440525.0,1546741.0,
December 2020,1789454.0,928845.0,,-904668.0,1827000.0,974925.0,
March 2021,1589340.0,658237.0,,-1584063.0,2807943.0,1998520.0,
June 2021,979124.0,123262.0,,-1061905.0,1587183.0,822907.0,
September 2021,1643466.0,589985.0,,-1363237.0,1585254.0,971628.0,
December 2021,1346449.0,234423.0,,-1201433.0,819975.0,228326.0,
March 2022,1145192.0,197849.0,,-944991.0,1144607.0,587496.0,
June 2022,1374358.0,382952.0,,-1317819.0,890055.0,368063.0,
