,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2019,,,-1074.0,435900.0,
December 2019,,,-11805.0,58100748.0,505689.0
March 2020,4197500.0,295000.0,133290.0,58284810.0,428984.0
June 2020,4197500.0,295000.0,-144958.0,58100048.0,253938.0
September 2020,7631000.0,441000.0,-5655000.0,58540860.0,714130.0
December 2020,8331000.0,573000.0,5156761.0,6360000.0,2019000.0
March 2021,10167000.0,576000.0,-487419.0,59206304.0,238939.0
June 2021,10574000.0,588000.0,-518204.0,19623074.0,97528.0
September 2021,24370000.0,853000.0,-28316000.0,37483000.0,18972000.0
December 2021,26847000.0,809000.0,-42649377.0,53623000.0,32025000.0
March 2022,21362000.0,744000.0,-19397000.0,38025000.0,13455000.0
June 2022,20756000.0,638000.0,-19740000.0,37433000.0,13375000.0
