,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,51156000.0,13507000.0,1216333.3333333333,,
June 2019,51156000.0,13507000.0,1216333.3333333333,,
September 2019,51156000.0,13507000.0,1216333.3333333333,,
December 2019,-9902000.0,-5261000.0,-19258666.666666668,,
March 2020,68669000.0,21120000.0,-6892000.0,,
June 2020,64480000.0,18982000.0,-6020000.0,,
September 2020,67085000.0,18784000.0,-1652000.0,,
December 2020,72229000.0,21069000.0,8102000.0,843068000.0,125829000.0
March 2021,79105000.0,20099000.0,-934000.0,,
June 2021,82148000.0,29589000.0,-13143000.0,802253000.0,96338000.0
September 2021,74311000.0,21296000.0,3686000.0,814356000.0,113553000.0
December 2021,90320000.0,23109000.0,413000.0,829903000.0,132253000.0
March 2022,94819000.0,23214000.0,-1154000.0,916534000.0,140790000.0
June 2022,98167000.0,24095000.0,-9890000.0,911713000.0,141171000.0
