,NetIncomeLoss,Assets
March 2009,5448000.0,
June 2009,5448000.0,
September 2009,5448000.0,
December 2009,5448000.0,
March 2010,5415000.0,
June 2010,5714000.0,1846119000.0
September 2010,5381500.0,
December 2010,5381500.0,1908336000.0
March 2011,5281000.0,1978404000.0
June 2011,5849000.0,1901774000.0
September 2011,5372000.0,1952978000.0
December 2011,5431000.0,1962684000.0
March 2012,5288000.0,2020369000.0
June 2012,5594000.0,1966976000.0
September 2012,5748000.0,2040515000.0
December 2012,5549000.0,2022796000.0
March 2013,5181000.0,2115962000.0
June 2013,5207000.0,2083169000.0
September 2013,5623000.0,2156858000.0
December 2013,5784000.0,2163698000.0
March 2014,5320000.0,2221581000.0
June 2014,5524000.0,2153051000.0
September 2014,6147000.0,2208745000.0
December 2014,6369000.0,2217420000.0
March 2015,5855000.0,2335528000.0
June 2015,6305000.0,2333371000.0
September 2015,5933000.0,2419551000.0
December 2015,6569000.0,2446188000.0
March 2016,6549000.0,2478871000.0
June 2016,6647000.0,2540242000.0
September 2016,6738000.0,2580485000.0
December 2016,6600000.0,2605242000.0
March 2017,6631000.0,2656386000.0
June 2017,7208000.0,2721721000.0
September 2017,7416000.0,2744462000.0
December 2017,8071000.0,2760465000.0
March 2018,8531000.0,2826687000.0
June 2018,9730000.0,2845171000.0
September 2018,9260000.0,2953220000.0
December 2018,8758000.0,2988334000.0
March 2019,8734000.0,2984883000.0
June 2019,8934000.0,3005750000.0
September 2019,10067000.0,3112822000.0
December 2019,9740000.0,3184275000.0
March 2020,8127000.0,3291332000.0
June 2020,9159000.0,3547177000.0
September 2020,11046000.0,3777684000.0
December 2020,12495000.0,3688636000.0
March 2021,13280000.0,3903711000.0
June 2021,13279000.0,3896191000.0
September 2021,12989000.0,4071104000.0
December 2021,10309000.0,4027952000.0
March 2022,12575000.0,4156402000.0
June 2022,11974000.0,3991205000.0
