,NetIncomeLoss,Assets,AssetsCurrent
March 2018,7029250.0,,
June 2018,7029250.0,,
September 2018,7029250.0,,
December 2018,7029250.0,,
March 2019,10138500.0,,
June 2019,10138500.0,,
September 2019,-77340000.0,,
December 2019,93335000.0,1602295000.0,143769000.0
March 2020,-937000.0,1.0,
June 2020,-22867000.0,1.0,
September 2020,-56420000.0,1938258000.0,417171000.0
December 2020,35957000.0,2108796000.0,391822000.0
March 2021,-2090000.0,2098375000.0,320789000.0
June 2021,-11989000.0,2111634000.0,296252000.0
September 2021,-20183000.0,2130618000.0,256512000.0
December 2021,-155095000.0,2068851000.0,428995000.0
March 2022,-13483000.0,1962960000.0,391762000.0
June 2022,-43819000.0,1898057000.0,333008000.0
