,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,1500.0,-1500.0,,,
June 2010,1500.0,-1500.0,,,
September 2010,1500.0,1500.0,,,
December 2010,2000.0,1500.0,0.0,,
March 2011,1500.0,0.0,,,
June 2011,1500.0,-1500.0,0.0,,
September 2011,1500.0,-1500.0,30000.0,,
December 2011,32501.0,-34001.0,24500.0,,
March 2012,10761.0,-10761.0,42428.0,,
June 2012,7170.0,-7026.5,,,
September 2012,6900.0,-7026.5,16821.0,,
December 2012,9365.0,-9353.0,16826.0,,
March 2013,8450.0,-8448.0,16828.0,,
June 2013,7550.0,-7048.0,,,
September 2013,7460.0,-7959.0,7731.0,,
December 2013,-23848.0,-8299.0,7731.0,725060.0,17096285.0
March 2014,-1487.0,-9274.0,5232.0,,
June 2014,-441450.0,-2543036.3333333335,62787559.0,9043608.0,53743951.0
September 2014,-275461.0,-2543036.3333333335,62801009.0,8203111.0,54597898.0
December 2014,-330157.0,-2543036.3333333335,60597419.0,7658522.0,52938897.0
March 2015,277761.0,-2290754.0,59981883.0,7888073.0,52093810.0
June 2015,1251529.0,-2290754.0,57596795.0,5617456.0,51979339.0
September 2015,-299334.0,-2290754.0,54085340.0,5216563.0,48868777.0
December 2015,-3211792.0,-2290754.0,49034475.0,4450518.0,44583957.0
March 2016,267870.0,-1307063.25,48802475.0,4521561.0,44280913.0
June 2016,916748.0,-1307063.25,46948508.0,4404320.0,42544188.0
September 2016,1065900.0,-1307063.25,45970126.0,4420436.0,41549690.0
December 2016,2175274.0,-1307063.25,42937463.0,3541968.0,39395495.0
March 2017,1009565.0,-1330278.0,43138901.0,4273311.0,38865590.0
June 2017,1015401.0,-1427907.0,43074981.0,4369130.0,38705851.0
September 2017,1026977.0,-1314364.0,43468797.0,4730841.0,38737956.0
December 2017,1122115.0,-3101521.0,40556431.0,7785521.0,32770910.0
March 2018,1115595.0,-1427013.0,41223780.0,7941361.0,33282419.0
June 2018,858912.0,-1165645.0,38490037.0,7435001.0,31055036.0
September 2018,960911.0,-1249579.0,36230304.0,7024719.0,29205585.0
December 2018,-2350201.0,25097303.0,536815.0,124247.0,412568.0
March 2019,108837.0,-107213.0,437341.0,48104.0,389237.0
June 2019,,,,,
September 2019,,,,,
December 2019,,,,,
March 2020,625.0,-625.0,,,
June 2020,625.0,-625.0,,,
September 2020,625.0,-625.0,,,
December 2020,625.0,-625.0,,,
March 2021,24846.0,-24846.0,,,
June 2021,1676.0,-1676.0,3300.0,3300.0,
September 2021,22908.0,-22908.0,3330.0,3330.0,
December 2021,11669.0,-11469.0,,,
March 2022,34252.0,-34252.0,,,
June 2022,15149.0,-15149.0,500.0,500.0,
