,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,8370250.0,-986250.0,,
June 2009,8370250.0,-986250.0,,
September 2009,8370250.0,-986250.0,,
December 2009,8370250.0,-986250.0,,
March 2010,8224000.0,-1703000.0,,
June 2010,8407000.0,2259000.0,,
September 2010,9156000.0,3669000.0,,
December 2010,9642000.0,3128000.0,187884000.0,103286000.0
March 2011,8827000.0,5546000.0,,
June 2011,8871000.0,3449000.0,219485000.0,130509000.0
September 2011,9879000.0,5414000.0,218097000.0,129062000.0
December 2011,10597000.0,-96000.0,223097000.0,128957000.0
March 2012,9762000.0,-2213000.0,215922000.0,123264000.0
June 2012,10549000.0,3743000.0,221967000.0,126308000.0
September 2012,12745000.0,5812000.0,211772000.0,119685000.0
December 2012,13394000.0,5789000.0,228861000.0,139418000.0
March 2013,11811000.0,-3201000.0,248866000.0,156667000.0
June 2013,14506000.0,5886000.0,261329000.0,175512000.0
September 2013,16808000.0,8994000.0,304353000.0,216670000.0
December 2013,16378000.0,5561000.0,313322000.0,210885000.0
March 2014,14369000.0,-3583000.0,332619000.0,208390000.0
June 2014,17958000.0,-39782000.0,337958000.0,198137000.0
September 2014,21213000.0,-37818000.0,406234000.0,251254000.0
December 2014,20335000.0,7034000.0,448528000.0,178929000.0
March 2015,16970000.0,-5828000.0,490104000.0,215791000.0
June 2015,21278000.0,8746000.0,491363000.0,219859000.0
September 2015,25440000.0,10973000.0,527865000.0,231748000.0
December 2015,26338000.0,11447000.0,496777000.0,227009000.0
March 2016,21904000.0,-8003000.0,565645000.0,278302000.0
June 2016,28490000.0,8522000.0,576721000.0,252446000.0
September 2016,30440000.0,10233000.0,579805000.0,244375000.0
December 2016,32508000.0,8047000.0,597760000.0,260625000.0
March 2017,26610000.0,-11227000.0,597417000.0,219665000.0
June 2017,28060000.0,11126000.0,609799000.0,262069000.0
September 2017,33925000.0,14785000.0,659230000.0,290020000.0
December 2017,34543000.0,10486000.0,682485000.0,308235000.0
March 2018,29428000.0,-9123000.0,690121000.0,290218000.0
June 2018,35614000.0,11240000.0,708455000.0,307159000.0
September 2018,36670000.0,19087000.0,743341000.0,322773000.0
December 2018,43753000.0,16856000.0,756089000.0,321673000.0
March 2019,33160000.0,-2300000.0,817901000.0,336657000.0
June 2019,39005000.0,13907000.0,834203000.0,388187000.0
September 2019,41352000.0,24971000.0,870180000.0,448343000.0
December 2019,40362000.0,11714000.0,860929000.0,423848000.0
March 2020,32115000.0,-3407000.0,859587000.0,398437000.0
June 2020,33255000.0,11510000.0,772338000.0,421516000.0
September 2020,35587000.0,18511000.0,823279000.0,466465000.0
December 2020,40959000.0,7151000.0,774950000.0,407875000.0
March 2021,37107000.0,-4554000.0,842655000.0,472122000.0
June 2021,35662000.0,17090000.0,866118000.0,462417000.0
September 2021,41170000.0,14929000.0,808967000.0,463285000.0
December 2021,41320000.0,10614000.0,746952000.0,406719000.0
March 2022,40165000.0,288000.0,784517000.0,516370000.0
June 2022,42272000.0,18014000.0,756274000.0,510534000.0
