,NetIncomeLoss,Assets
March 2009,31992250.0,
June 2009,31992250.0,
September 2009,31992250.0,
December 2009,31992250.0,5457227000.0
March 2010,33546750.0,
June 2010,33546750.0,5565159000.0
September 2010,33546750.0,5748625000.0
December 2010,33546750.0,5905861000.0
March 2011,31546000.0,5983343000.0
June 2011,33036000.0,
September 2011,30224000.0,6455556000.0
December 2011,37500000.0,6574129000.0
March 2012,32093000.0,6718091000.0
June 2012,24584000.0,6841739000.0
September 2012,23258000.0,6965017000.0
December 2012,13375000.0,7150116000.0
March 2013,28441000.0,7090919000.0
June 2013,32114000.0,7379289000.0
September 2013,31557000.0,7358369000.0
December 2013,43205000.0,7529764000.0
March 2014,39716000.0,7756039000.0
June 2014,34956000.0,7815649000.0
September 2014,13451000.0,8020314000.0
December 2014,13451000.0,8136036000.0
March 2015,24516000.0,8405221000.0
June 2015,38167000.0,8524891000.0
September 2015,39529000.0,8737344000.0
December 2015,42005000.0,8881017000.0
March 2016,5936000.0,8971532000.0
June 2016,-111616000.0,9144830000.0
September 2016,24475000.0,9293901000.0
December 2016,15304000.0,10354888000.0
March 2017,41711000.0,10868626000.0
June 2017,34221000.0,11245667000.0
September 2017,53773000.0,11545323000.0
December 2017,39388000.0,12103953000.0
March 2018,135630000.0,12821196000.0
June 2018,54730000.0,13562190000.0
September 2018,213636000.0,14105566000.0
December 2018,-24684000.0,14464956000.0
March 2019,129159000.0,15480206000.0
June 2019,78767000.0,
September 2019,-47202000.0,17058154000.0
December 2019,202441000.0,18390503000.0
March 2020,18765000.0,19701935000.0
June 2020,229654000.0,20069108000.0
September 2020,81056000.0,21910671000.0
December 2020,441484000.0,22827878000.0
March 2021,8121000.0,25234346000.0
June 2021,385084000.0,27018850000.0
September 2021,103147000.0,28558718000.0
December 2021,74895000.0,30219373000.0
March 2022,-149569000.0,32844256000.0
June 2022,272214000.0,33244053000.0
