,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2017,3977000.0,2651000.0,,-3998000.0,,
June 2017,2275000.0,1365000.0,,-2296000.0,,
September 2017,2616000.0,1465000.0,,-2634000.0,,
December 2017,2858000.0,1208000.0,,4448000.0,152233000.0,72824000.0
March 2018,6045000.0,1678000.0,3467000.0,-6162000.0,127395000.0,50111000.0
June 2018,16100000.0,1648000.0,6248000.0,-16433000.0,121934000.0,44623000.0
September 2018,11489000.0,1977000.0,7209000.0,-11830000.0,183377000.0,106092000.0
December 2018,12508000.0,1184000.0,12222000.0,-12442000.0,171844000.0,94339000.0
March 2019,25269000.0,2353000.0,17519000.0,-10975000.0,220929000.0,139084000.0
June 2019,37648000.0,509000.0,34892000.0,-37567000.0,202781000.0,115826000.0
September 2019,34587000.0,693000.0,30897000.0,-26984000.0,182666000.0,95184000.0
December 2019,28354000.0,418000.0,30285000.0,-14508000.0,240442000.0,152197000.0
March 2020,23672000.0,507000.0,31300000.0,-19735000.0,214151000.0,126142000.0
June 2020,24745000.0,145000.0,17553000.0,-21125000.0,194544000.0,107998000.0
September 2020,21567000.0,350000.0,21944000.0,-11459000.0,215779000.0,132400000.0
December 2020,,720000.0,27393000.0,-110694000.0,209068000.0,127612000.0
March 2021,,841000.0,20677000.0,6401000.0,157198000.0,77717000.0
June 2021,,499000.0,26463000.0,-15601000.0,239863000.0,161890000.0
September 2021,,301000.0,31685000.0,-19433000.0,215220000.0,138344000.0
December 2021,,423000.0,33243000.0,-18177000.0,257483000.0,178799000.0
March 2022,,468000.0,33442000.0,-17501000.0,220662000.0,142928000.0
June 2022,,,36875000.0,-23471000.0,210919000.0,133947000.0
