,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2010,110049.79166666667,-110275.66666666667,,,
December 2010,110049.79166666667,-110275.66666666667,,,
March 2011,110049.79166666667,-110275.66666666667,,,
June 2011,110049.79166666667,-110275.66666666667,,,
September 2011,110049.79166666667,-110275.66666666667,,,
December 2011,2500.0,-2500.0,,,
March 2012,0.0,0.0,,,
June 2012,0.0,0.0,,,
September 2012,110049.79166666667,-110275.66666666667,0.0,0.0,0.0
December 2012,3150.25,-1795.0,0.0,0.0,0.0
March 2013,3150.25,1431.6666666666667,,,
June 2013,3150.25,1431.6666666666667,,,
September 2013,3150.25,1431.6666666666667,0.0,0.0,
December 2013,123005.5,-5700.0,0.0,0.0,
March 2014,123005.5,-240311.0,,,
June 2014,774276.0,-773290.0,,,
September 2014,337511.0,-282073.0,3540338.0,2529765.0,
December 2014,307347.0,-242003.0,,,
March 2015,467875.0,-377590.0,,,
June 2015,359630.0,-313231.0,4305961.0,2489589.0,
September 2015,812617.0,-796520.0,3994856.0,2693895.0,
December 2015,398897.0,-389416.0,3957528.0,2307817.0,
March 2016,300690.0,-296041.0,3951640.0,2330307.0,
June 2016,283220.0,-356378.0,4183662.0,357977.0,
September 2016,206614.0,-1168929.0,4370366.0,261649.0,
December 2016,444409.0,-516765.0,6926251.0,1044548.0,
March 2017,518476.0,-595288.0,6520564.0,337370.0,
June 2017,397060.0,-468071.0,6715457.0,100103.0,
September 2017,1117751.0,-1191770.0,6063558.0,64586.0,
December 2017,587811.0,-1374364.0,5539455.0,1160794.0,
March 2018,478507.0,-922268.0,5418304.0,952444.0,
June 2018,434343.0,-1286020.0,5974043.0,1375281.0,
September 2018,528766.0,-850064.0,9457421.0,4082378.0,
December 2018,357901.0,-538508.0,9950381.0,4596864.0,
March 2019,519591.0,-556920.0,9869829.0,1862211.0,
June 2019,510511.0,-556245.0,10078768.0,93938.0,
September 2019,0.0,0.0,11766007.0,1407487.0,
December 2019,-1182592.0,1017985.0,17060147.0,2209040.0,
March 2020,538810.0,-420084.0,15251920.0,462954.0,
June 2020,438175.0,-489479.0,14863376.0,218138.0,
September 2020,18350.0,0.0,14866289.0,357441.0,
December 2020,566663.0,-502284.0,15010577.0,640897.0,
March 2021,462789.0,-304092.0,14822764.0,583921.0,
June 2021,459175.0,-98955.0,15350456.0,1223682.0,
September 2021,457482.0,42438.0,15064702.0,1019757.0,
December 2021,1008114.0,-533028.0,15024809.0,1030478.0,
March 2022,471749.0,24240.0,15062421.0,1143785.0,
June 2022,459325.0,162734.0,15251900.0,1409727.0,
