,OperatingExpenses,NetIncomeLoss,Assets
March 1998,5688.1875,917.25,
June 1998,5688.1875,917.25,
September 1998,5688.1875,917.25,
December 1998,5688.1875,917.25,
March 1999,5688.1875,917.25,
June 1999,5688.1875,917.25,
September 1999,5688.1875,917.25,
December 1999,5688.1875,917.25,
March 2000,5688.1875,917.25,
June 2000,5688.1875,917.25,
September 2000,5688.1875,917.25,
December 2000,5688.1875,917.25,
March 2001,5688.1875,-8882.5,
June 2001,5688.1875,-8882.5,
September 2001,5688.1875,-8882.5,
December 2001,5688.1875,-8882.5,
March 2002,5688.1875,-8693.5,
June 2002,5688.1875,-8693.5,
September 2002,5688.1875,-8693.5,
December 2002,5688.1875,-8693.5,
March 2003,5688.1875,-20494.5,
June 2003,5688.1875,-20494.5,
September 2003,5688.1875,-20494.5,
December 2003,5688.1875,-20494.5,
March 2004,5688.1875,-1888.0,
June 2004,5688.1875,-1888.0,
September 2004,5688.1875,-1888.0,
December 2004,5688.1875,-1888.0,
March 2005,5688.1875,-3061.25,
June 2005,5688.1875,-3061.25,
September 2005,5688.1875,-3061.25,
December 2005,5688.1875,-3061.25,
March 2006,5688.1875,-6005.0,
June 2006,5688.1875,-6005.0,
September 2006,5688.1875,-6005.0,
December 2006,5688.1875,-6005.0,
March 2007,5688.1875,-6839.5,
June 2007,5688.1875,-6839.5,
September 2007,5688.1875,-6839.5,
December 2007,5688.1875,-6839.5,
March 2008,5688.1875,-4985.75,
June 2008,5688.1875,-4985.75,
September 2008,5688.1875,-4985.75,
December 2008,5688.1875,-4985.75,
March 2009,5688.1875,-5550.75,
June 2009,5688.1875,-5550.75,
September 2009,5688.1875,-5550.75,
December 2009,5688.1875,-5550.75,
March 2010,11103.0,-11103.0,
June 2010,4396.0,-4396.0,
September 2010,3168.0,-3168.0,
December 2010,2787.0,-2787.0,
March 2011,7745.0,-7745.0,
June 2011,2921.0,-2921.0,
September 2011,5100.0,-5100.0,
December 2011,3862.0,-4981.0,0.0
March 2012,2606.0,-2606.0,
June 2012,8923.0,-9669.0,
September 2012,5969.0,-5969.0,0.0
December 2012,3710.0,-4456.0,0.0
March 2013,719.0,-719.0,0.0
June 2013,12001.0,-12001.0,0.0
September 2013,5811.0,-5811.0,0.0
December 2013,3148.0,-3148.0,0.0
March 2014,8205.0,-8205.0,0.0
June 2014,7238.0,-7238.0,
