,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,12403750.0,27347500.0,,
June 2008,12403750.0,27347500.0,,
September 2008,12403750.0,27347500.0,,
December 2008,12403750.0,27347500.0,,
March 2009,13124000.0,15805000.0,,
June 2009,13200000.0,24454000.0,,
September 2009,13824000.0,20115000.0,,
December 2009,14497000.0,34847000.0,2142041000.0,837501000.0
March 2010,13838000.0,16335000.0,,
June 2010,13838000.0,25898000.0,2234001000.0,906617000.0
September 2010,13218000.0,27784000.0,2286608000.0,944928000.0
December 2010,13237000.0,36581000.0,2242018000.0,900027000.0
March 2011,13597000.0,24516000.0,2306113000.0,943177000.0
June 2011,15129000.0,31796000.0,2378165000.0,985000000.0
September 2011,17705000.0,34360000.0,2451392000.0,1019424000.0
December 2011,15684000.0,38164000.0,2652837000.0,1167134000.0
March 2012,15347000.0,41312000.0,2733725000.0,1249411000.0
June 2012,15351000.0,22740000.0,2682639000.0,1213559000.0
September 2012,13267000.0,11299000.0,2705705000.0,1226097000.0
December 2012,15747000.0,38493000.0,3114588000.0,1175761000.0
March 2013,17608000.0,20943000.0,3226674000.0,1232856000.0
June 2013,15903000.0,33370000.0,3228941000.0,1255693000.0
September 2013,16054000.0,36361000.0,3289166000.0,1295229000.0
December 2013,14015000.0,47307000.0,3458274000.0,1337283000.0
March 2014,18349000.0,35164000.0,3458635000.0,1320806000.0
June 2014,17621000.0,36391000.0,3506635000.0,1409565000.0
September 2014,16909000.0,25033000.0,3453823000.0,1610682000.0
December 2014,14963000.0,16750000.0,3399511000.0,1571075000.0
March 2015,15262000.0,15991000.0,3125399000.0,1340848000.0
June 2015,15321000.0,25737000.0,3112611000.0,1334647000.0
September 2015,15050000.0,33884000.0,3014701000.0,1266589000.0
December 2015,15204000.0,69849000.0,2989611000.0,1274883000.0
March 2016,15160000.0,32819000.0,2963652000.0,1260204000.0
June 2016,15236000.0,39963000.0,2979180000.0,1310292000.0
September 2016,14071000.0,45932000.0,3013984000.0,1363133000.0
December 2016,14125000.0,68615000.0,3037781000.0,1414811000.0
March 2017,15591000.0,32547000.0,3017873000.0,1190109000.0
June 2017,15501000.0,50650000.0,3121274000.0,1287104000.0
September 2017,14575000.0,63944000.0,3221224000.0,1389279000.0
December 2017,14641000.0,67750000.0,3236321000.0,1401860000.0
March 2018,15941000.0,43643000.0,3179059000.0,1352777000.0
June 2018,15054000.0,74788000.0,3230188000.0,1284243000.0
September 2018,14239000.0,74483000.0,3276071000.0,1346334000.0
December 2018,19291000.0,82835000.0,3255385000.0,1343966000.0
March 2019,17241000.0,55593000.0,3328802000.0,1238739000.0
June 2019,18900000.0,80072000.0,3426640000.0,1336652000.0
September 2019,18362000.0,82510000.0,3482309000.0,1416286000.0
December 2019,18017000.0,89408000.0,3764261000.0,1529791000.0
March 2020,18307000.0,51761000.0,3631394000.0,1282935000.0
June 2020,18269000.0,31018000.0,3642671000.0,1267209000.0
September 2020,17587000.0,64620000.0,3959780000.0,1580753000.0
December 2020,20653000.0,53993000.0,4021334000.0,1300824000.0
March 2021,21863000.0,59469000.0,3981050000.0,1286739000.0
June 2021,23194000.0,61408000.0,4084985000.0,1401390000.0
September 2021,21618000.0,69703000.0,4083301000.0,1423809000.0
December 2021,21814000.0,76579000.0,4103545000.0,1307808000.0
March 2022,20549000.0,40685000.0,4089367000.0,1309875000.0
June 2022,23868000.0,70872000.0,4402528000.0,1438420000.0
