,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
June 2018,,-1445.0,,
September 2018,,-7556.0,,
December 2018,,-2056.0,,
March 2019,,-4056.0,,
June 2019,,-4633.0,,
September 2019,3519.25,-5275.0,,
December 2019,3519.25,-2307.0,,
March 2020,3519.25,-3020.0,,
June 2020,3519.25,-3475.0,,
September 2020,6107.0,-6107.0,,
December 2020,12603.0,-12603.0,,
March 2021,13729.0,-13729.0,,
June 2021,13614.0,-13614.0,,
September 2021,20140.0,-20140.0,,
December 2021,13909.0,-14521.0,,
March 2022,13886.0,-14521.0,,
June 2022,15768.0,-14521.0,,
