,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,896006.0,-4357584.0,,
June 2020,826811.0,-3835719.0,,
September 2020,1871439.0,-8164471.0,,
December 2020,3620279.0,-16034966.0,174110773.0,173000428.0
March 2021,2383515.0,-11353357.0,,
June 2021,3905806.0,-19058872.0,166255315.0,164762458.0
September 2021,4320404.0,-18834126.0,168672758.0,167051282.0
December 2021,5158858.0,-25922008.0,223403576.0,221290903.0
March 2022,7743061.0,-27988546.0,178895528.0,176683022.0
June 2022,4201063.0,-15083944.0,160136454.0,158019607.0
