,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2018,1886750.0,-6945000.0,,
June 2018,1886750.0,-6945000.0,,
September 2018,1886750.0,-6945000.0,,
December 2018,1886750.0,-6945000.0,,
March 2019,2810250.0,-5901250.0,,
June 2019,2810250.0,-5901250.0,,
September 2019,2810250.0,-5901250.0,,
December 2019,2810250.0,-5901250.0,38856000.0,35092000.0
March 2020,4366000.0,132070.0,691396716.0,1189052.0
June 2020,4518000.0,70522.0,691487490.0,984609.0
September 2020,4369000.0,-42851000.0,690681526.0,642056.0
December 2020,9972000.0,-102861592.0,282421000.0,273219000.0
March 2021,7282000.0,-53592000.0,741423000.0,732117000.0
June 2021,10140000.0,-79595000.0,720458000.0,708571000.0
September 2021,13162000.0,50781000.0,811132000.0,570342000.0
December 2021,15433000.0,-98971000.0,1022825000.0,590588000.0
March 2022,18653000.0,-148113000.0,932536000.0,519321000.0
June 2022,18529000.0,-60611000.0,858903000.0,502512000.0
