,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2009,1471985.0,,,,
March 2010,1471985.0,,,,
June 2010,1471985.0,,,,
September 2010,1471985.0,,31268529.0,7526522.0,
December 2010,2182731.0,-2003487.0,,,
March 2011,1998096.0,-714278.0,,,
June 2011,1496604.0,194127.5,,,
September 2011,1496604.0,194127.5,31977566.0,8848126.0,
December 2011,1617751.0,454141.0,23623173.0,6690268.0,
March 2012,1135988.0,-1099551.0,23093970.0,5398785.0,
June 2012,1800338.0,-1765386.0,,,
September 2012,2077035.0,-2639196.0,19209329.0,3224768.0,
December 2012,1234490.0,-1200989.0,18643755.0,2839467.0,
March 2013,680757.0,-652814.0,17665570.0,1725891.0,
June 2013,596448.0,-594090.0,16998586.0,922640.0,
September 2013,826794.0,-1276689.0,16892812.0,908656.0,1946372.0
December 2013,508343.0,-508691.0,16361724.0,514237.0,
March 2014,605587.0,-677621.0,16238891.0,390384.0,
June 2014,644891.0,-656466.0,16210340.0,346996.0,1710188.0
September 2014,929425.0,-935108.0,19357507.0,2867665.0,
December 2014,689339.0,-688685.0,18715849.0,2427487.0,
March 2015,1606943.0,-1612705.0,18449750.0,1270167.0,
June 2015,685951.0,-681923.0,17626340.0,570137.0,
September 2015,1009088.0,-1389135.0,17224434.0,530315.0,
December 2015,808060.0,-689310.5,16777906.0,63771.0,
March 2016,417175.0,-689310.5,16391255.0,348030.0,
June 2016,473168.0,-689310.5,17198559.0,1104933.0,
September 2016,1168453.0,-689310.5,16704138.0,517512.0,
December 2016,304790.0,-411450.0,16326281.0,481780.0,
March 2017,543766.0,-411450.0,17886232.0,547781.0,
June 2017,365159.0,-411450.0,17858777.0,497526.0,
September 2017,527190.0,-411450.0,17510900.0,90503.0,
December 2017,337657.0,-329162.0,17938314.0,492417.0,
March 2018,3691730.0,-3695795.0,14462303.0,220106.0,
June 2018,324423.0,-329318.0,14639227.0,570504.0,
September 2018,731278.0,-703519.0,15394921.0,155518.0,312986.0
December 2018,511530.0,-549653.0,15686530.0,278721.0,312986.0
March 2019,178114.0,-217924.0,15620950.0,220735.0,312986.0
June 2019,471763.0,-519841.0,15551042.0,158420.0,312986.0
September 2019,302825.0,-369865.0,15505141.0,170414.0,310884.0
December 2019,511537.0,-764619.0,15566669.0,276547.0,298384.0
March 2020,262273.0,-315026.0,15479826.0,215808.0,298384.0
June 2020,1380785.0,-1431778.0,14165767.0,146570.0,298382.0
September 2020,808173.0,-865668.0,16886921.0,2534870.0,544396.0
December 2020,1570871.0,-1584113.0,15562754.0,1218893.0,544396.0
March 2021,468349.0,-485159.0,15186062.0,840391.0,544396.0
June 2021,1218695.0,-1263259.0,19434111.0,5096631.0,544396.0
September 2021,1217738.0,-1375284.0,17716406.0,3350925.0,544396.0
December 2021,1610471.0,-1624224.0,16318608.0,1935127.0,544396.0
March 2022,688450.0,-697723.0,15526198.0,1124717.0,
June 2022,1222470.0,-1450949.0,18637789.0,4228361.0,
