,NetIncomeLoss,Assets
September 2009,,12208025000.0
December 2009,,12414827000.0
March 2010,,
June 2010,,12855845000.0
September 2010,,12716603000.0
December 2010,,13126787000.0
March 2011,,12962304000.0
June 2011,,13161204000.0
September 2011,,13304758000.0
December 2011,,13846391000.0
March 2012,41519000.0,13759409000.0
June 2012,41519000.0,13915626000.0
September 2012,41519000.0,13382425000.0
December 2012,41519000.0,13728372000.0
March 2013,35980000.0,13525667000.0
June 2013,37763000.0,13733418000.0
September 2013,37704000.0,13848871000.0
December 2013,39055000.0,14084280000.0
March 2014,38592000.0,14263118000.0
June 2014,41490000.0,14844505000.0
September 2014,41769000.0,14510166000.0
December 2014,41191000.0,14787208000.0
March 2015,42442000.0,15139179000.0
June 2015,41154000.0,15248043000.0
September 2015,34276000.0,15164123000.0
December 2015,42832000.0,15455016000.0
March 2016,50210000.0,15654695000.0
June 2016,44245000.0,15860901000.0
September 2016,43493000.0,16014643000.0
December 2016,43513000.0,16492367000.0
March 2017,51176000.0,16664215000.0
June 2017,44662000.0,16981292000.0
September 2017,45881000.0,17268302000.0
December 2017,42953000.0,17089052000.0
March 2018,54040000.0,17136030000.0
June 2018,54718000.0,17124162000.0
September 2018,56933000.0,16991734000.0
December 2018,53911000.0,17143974000.0
March 2019,58799000.0,17446413000.0
June 2019,56919000.0,17688845000.0
September 2019,52052000.0,17672140000.0
December 2019,58143000.0,18095496000.0
March 2020,34742000.0,18542233000.0
June 2020,38908000.0,19769942000.0
September 2020,37840000.0,20109489000.0
December 2020,42314000.0,20603651000.0
March 2021,59949000.0,21947271000.0
June 2021,67533000.0,22672183000.0
September 2021,62053000.0,22965383000.0
December 2021,63837000.0,22784941000.0
March 2022,54834000.0,23000317000.0
June 2022,56862000.0,23232699000.0
