,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,23840750.0,19128500.0,-9906500.0,,
September 2009,23840750.0,19128500.0,-9906500.0,,
December 2009,23840750.0,19128500.0,-9906500.0,,
March 2010,23840750.0,19128500.0,-9906500.0,,
June 2010,22977000.0,19726000.0,-13409000.0,,
September 2010,23932000.0,18436000.0,-7666000.0,,
December 2010,22503000.0,20521000.0,-11383000.0,,
March 2011,27827000.0,24164000.0,-13082000.0,452448000.0,252960000.0
June 2011,28050000.0,31497000.0,-13238000.0,,
September 2011,28160000.0,36234000.0,-22255000.0,1504103000.0,355708000.0
December 2011,40493000.0,35469000.0,-14828000.0,1505827000.0,375136000.0
March 2012,45190000.0,34432000.0,-63357000.0,1435217000.0,339153000.0
June 2012,37806000.0,29784000.0,6245750.0,1445667000.0,352408000.0
September 2012,35088000.0,31428000.0,6245750.0,1370547000.0,354919000.0
December 2012,31319000.0,29867000.0,6245750.0,1411763000.0,387522000.0
March 2013,35800000.0,34679000.0,6245750.0,1470291000.0,408588000.0
June 2013,33462000.0,32933000.0,5883000.0,1477854000.0,422085000.0
September 2013,45947000.0,39454000.0,5883000.0,1512437000.0,523580000.0
December 2013,48716000.0,44171000.0,5883000.0,1577588000.0,570138000.0
March 2014,52140000.0,42550000.0,-7515250.0,1835478000.0,776771000.0
June 2014,67207000.0,50663000.0,-7515250.0,1857592000.0,886919000.0
September 2014,78263000.0,51888000.0,-7515250.0,1837855000.0,812906000.0
December 2014,74433000.0,54804000.0,-7515250.0,1921272000.0,876793000.0
March 2015,70278000.0,63050000.0,-56790750.0,1924774000.0,1003548000.0
June 2015,87882000.0,71539000.0,-56790750.0,1914676000.0,1016962000.0
September 2015,92558000.0,89497000.0,-56790750.0,1880955000.0,1000423000.0
December 2015,93686000.0,87472000.0,-56790750.0,1855744000.0,754962000.0
March 2016,101072000.0,89719000.0,-52111000.0,1794887000.0,838560000.0
June 2016,97006000.0,96121000.0,-52111000.0,1785286000.0,929254000.0
September 2016,99444000.0,91145000.0,-52111000.0,1707376000.0,807262000.0
December 2016,89626000.0,97145000.0,-52111000.0,1726423000.0,790678000.0
March 2017,104835000.0,102099000.0,-39486250.0,1729827000.0,758851000.0
June 2017,99153000.0,108950000.0,-39486250.0,1731343000.0,795626000.0
September 2017,104411000.0,99633000.0,-39486250.0,1748326000.0,781551000.0
December 2017,104490000.0,110896000.0,-39486250.0,1797227000.0,808844000.0
March 2018,108346000.0,118147000.0,-62505000.0,1736558000.0,776138000.0
June 2018,106823000.0,138257000.0,-32649000.0,1751486000.0,840123000.0
September 2018,101265000.0,128777000.0,-34444000.0,1760710000.0,869759000.0
December 2018,108972000.0,141227000.0,-9713000.0,1825007000.0,983252000.0
March 2019,102570000.0,141220000.0,-96398000.0,1756536000.0,962739000.0
June 2019,104435000.0,155075000.0,-41990000.0,1751751000.0,994597000.0
September 2019,107671000.0,148701000.0,-52878000.0,1757995000.0,997918000.0
December 2019,198157000.0,154453000.0,-5354000.0,1805403000.0,961970000.0
March 2020,93279000.0,133372000.0,-38654000.0,1825946000.0,912584000.0
June 2020,94222000.0,132025000.0,-29431000.0,1802337000.0,947359000.0
September 2020,94980000.0,127653000.0,-134000.0,1876820000.0,1024941000.0
December 2020,112107000.0,145777000.0,-42642000.0,1949730000.0,1110971000.0
March 2021,92268000.0,125168000.0,-22418000.0,1878221000.0,1006009000.0
June 2021,97473000.0,139188000.0,2364000.0,1937569000.0,1037758000.0
September 2021,118411000.0,136213000.0,-28988000.0,1995432000.0,1053006000.0
December 2021,98374000.0,160408000.0,873000.0,2024484000.0,1062169000.0
March 2022,95953000.0,145052000.0,-35903000.0,1977845000.0,1014830000.0
June 2022,92873000.0,150377000.0,-30136000.0,1957417000.0,1045991000.0
