,OperatingExpenses,Assets
March 2010,0.0,
June 2010,0.0,
September 2010,425731.0,
December 2010,701991.0,54869253.0
March 2011,258648.0,
June 2011,327644.0,56828816.0
September 2011,385824.0,65422179.0
December 2011,420417.0,57971592.0
March 2012,416541.0,52646464.0
June 2012,213885.0,50025279.0
September 2012,373382.0,43184888.0
December 2012,313062.0,35278824.0
March 2013,293969.0,33987669.0
June 2013,231665.0,29478517.0
September 2013,186419.0,25401242.0
December 2013,-47282.0,21737588.0
