,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,5575000.0,60793000.0,-8687000.0,,,
December 2009,5575000.0,60339000.0,3025000.0,,,
March 2010,5575000.0,71394000.0,24073000.0,,,
June 2010,5575000.0,87722000.0,18204000.0,1690057000.0,905643000.0,446651000.0
September 2010,4875000.0,70456000.0,-8114000.0,1613003000.0,835118000.0,444035000.0
December 2010,4875000.0,74559000.0,-1252000.0,1694395000.0,923687000.0,440464000.0
March 2011,4875000.0,70997000.0,51521000.0,1821689000.0,1054249000.0,440028000.0
June 2011,4875000.0,81101000.0,-17800000.0,1666218000.0,968664000.0,687479000.0
September 2011,4950000.0,67677000.0,-5220000.0,1618292000.0,934773000.0,683519000.0
December 2011,4950000.0,73292000.0,2697000.0,1637091000.0,958505000.0,678586000.0
March 2012,4950000.0,73668000.0,39937000.0,1720850000.0,1060779000.0,660071000.0
June 2012,4950000.0,75744000.0,-8408000.0,1608231000.0,911500000.0,
September 2012,4625000.0,65688000.0,-16527000.0,1569712000.0,878983000.0,
December 2012,4625000.0,69200000.0,-635000.0,1611448000.0,902829000.0,
March 2013,4625000.0,70668000.0,38516000.0,1668643000.0,960694000.0,
June 2013,4625000.0,70632000.0,-55011000.0,1447551000.0,858981000.0,
September 2013,4925000.0,68762000.0,-19349000.0,1423793000.0,839612000.0,
December 2013,4925000.0,71777000.0,702000.0,1413584000.0,839036000.0,
March 2014,4925000.0,74863000.0,39153000.0,1495394000.0,912652000.0,
June 2014,4925000.0,75965000.0,7841000.0,1449706000.0,870335000.0,
September 2014,4975000.0,70084000.0,-15279000.0,1425526000.0,822802000.0,
December 2014,4975000.0,73970000.0,6943000.0,1493090000.0,894975000.0,
March 2015,4975000.0,72714000.0,33921000.0,1494529000.0,896736000.0,
June 2015,4975000.0,73148000.0,20102000.0,1456647000.0,795243000.0,
September 2015,5000000.0,72134000.0,-18171000.0,1444688000.0,789834000.0,
December 2015,5000000.0,72559000.0,12560000.0,1492051000.0,836100000.0,
March 2016,5000000.0,75288000.0,26823000.0,1490358000.0,820275000.0,
June 2016,5000000.0,85501000.0,5349000.0,1456667000.0,740737000.0,
September 2016,5750000.0,72063000.0,-14148000.0,1472698000.0,759640000.0,
December 2016,5750000.0,73032000.0,15251000.0,1543310000.0,835106000.0,
March 2017,5750000.0,78279000.0,35819000.0,1548769000.0,832751000.0,
June 2017,5750000.0,76688000.0,19728000.0,1450979000.0,689441000.0,
September 2017,5900000.0,86471000.0,-15038000.0,1516938000.0,748689000.0,
December 2017,5900000.0,77590000.0,-16344000.0,1567214000.0,807051000.0,
March 2018,5900000.0,80156000.0,31888000.0,1557707000.0,790082000.0,
June 2018,5900000.0,129928000.0,-11826000.0,1443966000.0,679206000.0,
September 2018,5700000.0,100858000.0,-40986000.0,1577207000.0,793859000.0,
December 2018,5700000.0,87139000.0,-2604000.0,1660470000.0,881923000.0,
March 2019,5700000.0,79521000.0,8005000.0,1616062000.0,837291000.0,
June 2019,5700000.0,81758000.0,-18498000.0,1551431000.0,762477000.0,
