,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2013,321.0,,-321.0,10935.0,10935.0
March 2014,6020.0,6020.0,-6020.0,,
June 2014,1517.0,1517.0,-1517.0,,
September 2014,28643.0,29083.0,-28639.0,,
December 2014,-24523.0,116032.0,26519.0,27178.0,26511.0
March 2015,24542.0,24542.0,-24542.0,2536.0,1936.0
June 2015,2003.0,618.0,-2003.0,533.0,
September 2015,63718.0,64594.0,48434.0,323451.0,237456.0
December 2015,215349.0,268039.0,-306822.0,115317.0,37176.0
March 2016,81413.0,81413.0,-34940.0,81587.0,9804.0
June 2016,68117.0,68117.0,-23773.0,200073653.0,5331.0
September 2016,,66594.0,-53773.0,505012637.0,6587.0
