,Assets,AssetsCurrent
March 2015,,
June 2015,913099000.0,81582000.0
September 2015,927950000.0,88095000.0
December 2015,935829000.0,101002000.0
March 2016,950295000.0,121873000.0
June 2016,954285000.0,112607000.0
