,NetIncomeLoss,Assets,AssetsCurrent
December 2009,3666718.5,,
March 2010,3666718.5,,
June 2010,3666718.5,,
September 2010,3666718.5,,
December 2010,1113270.0,,
March 2011,2783012.0,,
June 2011,590639.0,,
September 2011,-1564778.0,,
December 2011,1058284.0,94287396.0,5307970.0
March 2012,70072.0,,
June 2012,4988508.0,104734639.0,
September 2012,-363588.0,,
December 2012,-1503396.0,111431833.0,19202432.0
March 2013,2412753.0,289637020.0,
June 2013,70072.0,288661953.0,
September 2013,439452.0,284394660.0,
December 2013,1580062.0,283875659.0,
March 2014,2105159.0,331595675.0,
June 2014,3005908.0,327826769.0,
September 2014,1888418.0,324325185.0,
December 2014,14370.0,443815842.0,
March 2015,4086628.0,461878833.0,
June 2015,4185138.0,696477687.0,
September 2015,427219.0,689584860.0,
December 2015,3620926.0,678490022.0,
March 2016,3391121.0,669370341.0,
June 2016,8954527.0,659109143.0,
September 2016,9231185.0,657939190.0,
December 2016,8086367.0,650732571.0,
March 2017,7669478.0,649346368.0,
June 2017,9000172.0,670730109.0,
September 2017,9177284.0,647939143.0,
December 2017,6755855.0,633418113.0,
March 2018,7707708.0,630423722.0,
June 2018,7810849.0,623363396.0,
September 2018,7697324.0,622933768.0,
December 2018,20495995.0,624883180.0,
March 2019,3866441.0,604832368.0,
June 2019,9824926.0,600737286.0,
September 2019,-19419600.0,655809192.0,
December 2019,9807728.0,651455794.0,
March 2020,-162042368.0,473201338.0,
June 2020,-137434433.0,298623842.0,
September 2020,-3919098.0,289336945.0,
December 2020,-2671680.0,284953178.0,
March 2021,-12299571.0,502143741.0,
June 2021,412539.0,504502667.0,
September 2021,2764286.0,519713704.0,
December 2021,-2408335.0,508592748.0,
March 2022,2304463.0,501794437.0,
June 2022,1203455.0,504164197.0,
