,NetIncomeLoss,Assets,AssetsCurrent
March 2010,-523334.0,,
June 2010,-452342.0,,
September 2010,,,
December 2010,,5856455.0,362448.0
March 2011,-526741.0,,
June 2011,-273934.0,5571168.0,62320.0
September 2011,,,
December 2011,,,
March 2012,,,
June 2012,,,
September 2012,,,
December 2012,,,
March 2013,,,
June 2013,,,
September 2013,,,
December 2013,,,
March 2014,,,
June 2014,,,
September 2014,,,
December 2014,,6538497.0,879738.0
March 2015,,,
June 2015,,5827131.0,187067.0
September 2015,,5722593.0,92031.0
December 2015,,5637212.0,16153.0
March 2016,,5619095.0,7332.0
June 2016,,5659221.0,56857.0
September 2016,,5641026.0,48164.0
December 2016,,5601317.0,17958.0
March 2017,-273474.0,5580701.0,6638.0
June 2017,-295041.0,5574981.0,8970.0
September 2017,-294560.0,5560279.0,2408.0
December 2017,-344928.0,5476612.0,435.0
March 2018,-360084.0,5479015.0,2838.0
June 2018,-300132.0,5484217.0,8040.0
September 2018,-278508.0,5481953.0,5776.0
December 2018,-350404.0,5492785.0,16608.0
March 2019,-1007008.0,5485705.0,9528.0
June 2019,107601.0,5481920.0,5743.0
September 2019,-110580.0,5482319.0,6142.0
December 2019,-266029.0,5478143.0,1966.0
March 2020,-413435.0,5476411.0,234.0
June 2020,-319114.0,5476411.0,234.0
September 2020,-328627.0,5476972.0,795.0
December 2020,-1162369.0,5564888.0,88711.0
March 2021,-418692.0,5558676.0,82499.0
June 2021,-434552.0,5670200.0,194023.0
September 2021,-356308.0,5599841.0,123664.0
December 2021,-309554.0,5558268.0,82091.0
March 2022,-471522.0,5554769.0,78592.0
June 2022,-387576.0,5557631.0,81454.0
