,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2007,22925000.0,,82325000.0,,
March 2008,22925000.0,,82325000.0,,
June 2008,22925000.0,,82325000.0,,
September 2008,22925000.0,,82325000.0,,
December 2008,22625000.0,,74450000.0,,
March 2009,22625000.0,,74450000.0,,
June 2009,22625000.0,,74450000.0,,
September 2009,22625000.0,,74450000.0,6149000000.0,2125800000.0
December 2009,21400000.0,,125700000.0,,
March 2010,23500000.0,,88500000.0,,
June 2010,23600000.0,,104000000.0,,
September 2010,28600000.0,,84800000.0,6387900000.0,2429500000.0
December 2010,23400000.0,,110400000.0,6702000000.0,2393400000.0
March 2011,26300000.0,,39100000.0,6681200000.0,2393900000.0
June 2011,27800000.0,,65900000.0,6794800000.0,2521000000.0
September 2011,30800000.0,,45800000.0,6531500000.0,2260700000.0
December 2011,25600000.0,,143800000.0,6684900000.0,2455200000.0
March 2012,27700000.0,,77900000.0,6631700000.0,2393600000.0
June 2012,28600000.0,,70200000.0,6667100000.0,2464600000.0
September 2012,30600000.0,,117000000.0,6731200000.0,2522600000.0
December 2012,24600000.0,,143800000.0,6745300000.0,2575300000.0
March 2013,24800000.0,,84900000.0,6768900000.0,2635300000.0
June 2013,24200000.0,,87200000.0,6800200000.0,2693500000.0
September 2013,25400000.0,,105100000.0,6717400000.0,2568400000.0
December 2013,21900000.0,,107900000.0,6800500000.0,2517800000.0
March 2014,22700000.0,,98500000.0,6870300000.0,2611100000.0
June 2014,23200000.0,,64500000.0,7001000000.0,2756800000.0
September 2014,27000000.0,,85200000.0,6928700000.0,2729600000.0
December 2014,15700000.0,,105100000.0,6932800000.0,2767700000.0
March 2015,22300000.0,,-88500000.0,6807500000.0,2711300000.0
June 2015,23300000.0,,-72500000.0,6869200000.0,2771400000.0
September 2015,9700000.0,,-219500000.0,4986300000.0,1636600000.0
December 2015,16000000.0,,23700000.0,4886500000.0,1464000000.0
March 2016,16700000.0,,66100000.0,4949400000.0,1515500000.0
June 2016,17500000.0,,36700000.0,4854000000.0,1508400000.0
September 2016,21700000.0,,52200000.0,4771500000.0,1452000000.0
December 2016,16300000.0,,33500000.0,4455200000.0,1137600000.0
March 2017,17500000.0,,65700000.0,4530600000.0,1223100000.0
June 2017,16400000.0,,54900000.0,4555800000.0,1236000000.0
September 2017,17400000.0,,-148400000.0,4188800000.0,1186200000.0
December 2017,16100000.0,97900000.0,6700000.0,4172500000.0,1180600000.0
March 2018,15500000.0,104300000.0,65100000.0,4079200000.0,1004400000.0
June 2018,14900000.0,101300000.0,12100000.0,3936600000.0,920800000.0
September 2018,14600000.0,,19400000.0,3953300000.0,951200000.0
December 2018,12600000.0,87300000.0,-400000.0,3881300000.0,899600000.0
March 2019,14000000.0,98100000.0,48200000.0,3988500000.0,1021800000.0
June 2019,12900000.0,94800000.0,-441400000.0,3452300000.0,1035600000.0
September 2019,14000000.0,,40700000.0,3420900000.0,1044400000.0
December 2019,13800000.0,95000000.0,22400000.0,3303200000.0,946600000.0
March 2020,13900000.0,121500000.0,19500000.0,3308500000.0,989200000.0
June 2020,12400000.0,91300000.0,4700000.0,3465600000.0,1151500000.0
September 2020,15200000.0,,21000000.0,3540900000.0,983600000.0
December 2020,13700000.0,93100000.0,17700000.0,3496100000.0,933400000.0
March 2021,14300000.0,93400000.0,14400000.0,3537900000.0,987700000.0
June 2021,14600000.0,97500000.0,40800000.0,3647200000.0,1102000000.0
September 2021,15200000.0,,44100000.0,3674600000.0,1135700000.0
December 2021,12800000.0,96900000.0,11200000.0,3807100000.0,966900000.0
March 2022,13700000.0,101300000.0,23200000.0,3793300000.0,968700000.0
June 2022,13600000.0,92700000.0,30500000.0,3721300000.0,933700000.0
