,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,2551250.0,14517000.0,9195250.0,,
December 2008,2551250.0,14517000.0,9195250.0,,
March 2009,2551250.0,14517000.0,9195250.0,,
June 2009,2551250.0,14517000.0,9195250.0,,
September 2009,2435000.0,14939000.0,6306000.0,,
December 2009,2287000.0,16921000.0,5981000.0,,
March 2010,3238000.0,18985000.0,10313000.0,,
June 2010,3846000.0,20267000.0,15977000.0,508981000.0,288270000.0
September 2010,3846000.0,22729000.0,18367000.0,537087000.0,314784000.0
December 2010,3357000.0,21991000.0,19157000.0,566835000.0,328964000.0
March 2011,3892000.0,23286000.0,23119000.0,601870000.0,357925000.0
June 2011,4984000.0,24039000.0,22039000.0,647202000.0,395540000.0
September 2011,5163000.0,26812000.0,18579000.0,665928000.0,365795000.0
December 2011,5016000.0,24214000.0,13287000.0,678497000.0,378739000.0
March 2012,5698000.0,23329000.0,13994000.0,687520000.0,392261000.0
June 2012,5533000.0,25037000.0,14446000.0,706486000.0,410373000.0
September 2012,5585000.0,26656000.0,12718000.0,711125000.0,417821000.0
December 2012,5626000.0,26174000.0,12200000.0,846860000.0,436920000.0
March 2013,5781000.0,27004000.0,15869000.0,848789000.0,440908000.0
June 2013,5697000.0,29993000.0,10026000.0,863802000.0,461144000.0
September 2013,7747000.0,35112000.0,9694000.0,999518000.0,492777000.0
December 2013,11355000.0,32471000.0,7569000.0,1116161000.0,533539000.0
March 2014,12099000.0,33848000.0,8531000.0,1090064000.0,515709000.0
June 2014,11322000.0,36295000.0,12655000.0,1071926000.0,505731000.0
September 2014,12943000.0,35520000.0,12302000.0,1062085000.0,502930000.0
December 2014,12845000.0,33642000.0,22096000.0,1046117000.0,489725000.0
March 2015,12874000.0,35192000.0,14508000.0,1038268000.0,488847000.0
June 2015,12598000.0,39185000.0,17069000.0,1058164000.0,512968000.0
September 2015,13151000.0,36310000.0,17214000.0,1034026000.0,497153000.0
December 2015,12155000.0,37408000.0,18991000.0,1043445000.0,495626000.0
March 2016,14946000.0,43333000.0,14938000.0,1222395000.0,540386000.0
June 2016,20102000.0,43595000.0,14343000.0,1211981000.0,582963000.0
September 2016,21832000.0,42079000.0,16294000.0,1228487000.0,584564000.0
December 2016,23632000.0,43495000.0,23903000.0,1293001000.0,610147000.0
March 2017,25380000.0,43291000.0,22430000.0,1347648000.0,638821000.0
June 2017,25966000.0,47137000.0,32647000.0,1477297000.0,702296000.0
September 2017,25574000.0,50624000.0,21141000.0,1583805000.0,693688000.0
December 2017,27779000.0,49130000.0,9596000.0,1687874000.0,723415000.0
March 2018,30560000.0,53346000.0,30098000.0,1737234000.0,746145000.0
June 2018,33346000.0,55924000.0,27167000.0,1761661000.0,761837000.0
September 2018,33171000.0,53523000.0,26149000.0,1880643000.0,817359000.0
December 2018,33764000.0,58136000.0,28702000.0,1877134000.0,792225000.0
March 2019,36026000.0,60128000.0,24638000.0,1941977000.0,816871000.0
June 2019,36202000.0,61731000.0,28028000.0,1953773000.0,812911000.0
September 2019,36120000.0,105495000.0,-25998000.0,5370686000.0,1756199000.0
December 2019,107700000.0,119218000.0,-98213000.0,5208209000.0,1589189000.0
March 2020,94764000.0,82133000.0,5921000.0,5106823000.0,1591088000.0
June 2020,100489000.0,134152000.0,51261000.0,5234714000.0,1788969000.0
September 2020,78248000.0,107186000.0,46266000.0,5470619000.0,1991742000.0
December 2020,84858000.0,109133000.0,87900000.0,5646563000.0,2137723000.0
March 2021,83231000.0,131244000.0,81092000.0,6361720000.0,2888766000.0
June 2021,83768000.0,126666000.0,82294000.0,6512650000.0,3027394000.0
September 2021,88966000.0,132174000.0,74464000.0,6515862000.0,3050951000.0
December 2021,95328000.0,117617000.0,67657000.0,7649283000.0,4165795000.0
March 2022,96895000.0,118009000.0,49002000.0,7767196000.0,4233799000.0
June 2022,95917000.0,106296000.0,43636000.0,7844846000.0,4305192000.0
