,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,17041.0,-5115.0,,,
December 2008,17041.0,-5115.0,,,
March 2009,17041.0,-5115.0,,,
June 2009,17041.0,-5115.0,,,
September 2009,4470.5,-4470.5,,,
December 2009,4470.5,-4470.5,,,
March 2010,4470.5,-4470.5,,,
June 2010,4470.5,-4470.5,,,
September 2010,4454.0,-4454.0,,924.0,
December 2010,733646.0,-166341.0,359194.0,309970.0,49224.0
March 2011,92420.0,142041.0,,,
June 2011,-854372.0,4902.0,,,
September 2011,810.0,-810.0,,2210.0,
December 2011,1557404.0,472986.0,2158794.0,2210.0,536044.0
March 2012,203704.0,-105564.0,2186232.0,1643526.0,542706.0
June 2012,,,,,
September 2012,,,,,
