,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,388680.0,,,
June 2015,571650.0,,,
September 2015,813059.0,,,
December 2015,953633.0,45341082.0,11203322.0,
March 2016,310752.0,,,
June 2016,2274900.0,51798729.0,14142516.0,
September 2016,925837.0,48210761.0,10533973.0,
December 2016,684491.0,49624954.0,12078525.0,
March 2017,512997.0,51931095.0,14155007.0,
June 2017,716573.0,57847615.0,18743314.0,
September 2017,952635.0,53325686.0,14390841.0,
December 2017,1908576.0,54537324.0,15410124.0,
March 2018,989690.0,56346900.0,16015715.0,
June 2018,725351.0,63673796.0,23903575.0,
September 2018,1632845.0,57110496.0,17179186.0,
December 2018,2370558.0,61426061.0,12805173.0,
March 2019,56572.0,61910475.0,8986161.0,
June 2019,957757.0,72343751.0,14808129.0,
September 2019,1150485.0,65838905.0,7102367.0,
December 2019,553460.0,65413082.0,3961888.0,
March 2020,255221.0,65097832.0,4350379.0,
June 2020,-1181197.0,69358120.0,11383081.0,
September 2020,1849012.0,67640633.0,8420102.0,
December 2020,138978.0,68804787.0,9452021.0,59352766.0
March 2021,551493.0,69312034.0,10937487.0,
June 2021,1869084.0,79875461.0,22640489.0,
September 2021,2757398.0,76797521.0,19243198.0,
December 2021,6620178.0,83062455.0,24394769.0,58667686.0
March 2022,1773913.0,85779218.0,26182231.0,59596987.0
June 2022,1755069.0,96444912.0,37338540.0,59106372.0
