,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2013,682083000.0,167475000.0,,
June 2013,547405000.0,905000.0,,
September 2013,498305000.0,8540000.0,,
December 2013,704344000.0,108808000.0,12906575000.0,1007190000.0
March 2014,789073000.0,107592000.0,,
June 2014,517650000.0,41113000.0,12699804000.0,886250000.0
September 2014,528646000.0,-12958000.0,12640924000.0,807752000.0
December 2014,699951000.0,36088000.0,12673603000.0,805274000.0
March 2015,605193750.0,60294750.0,,
June 2015,605193750.0,60294750.0,,
September 2015,605193750.0,60294750.0,,
December 2015,605193750.0,60294750.0,12852619000.0,807579000.0
March 2016,,,,
June 2016,,,,
September 2016,,,,
December 2016,,,,
March 2017,,,,
June 2017,,,,
September 2017,,,,
December 2017,,,,
March 2018,,,,
June 2018,,,,
September 2018,,,,
December 2018,,,,
March 2019,901379000.0,132154000.0,,
June 2019,631815000.0,-32952000.0,,
September 2019,,,,
December 2019,,,14659863000.0,835119000.0
March 2020,873746000.0,94936000.0,14553964000.0,764017000.0
June 2020,581329000.0,-23233000.0,14548011000.0,656918000.0
