,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,,-31076.0,,,
June 2015,,-38887.0,,,
September 2015,,-10878.0,,,
December 2015,,-49485.0,263396.0,36572.0,
March 2016,,-144097.0,40454584.0,79037.0,
June 2016,,-95194.0,40493699.0,74592.0,
September 2016,,-51426.0,40490336.0,37394.0,
December 2016,,-143511.0,40481763.0,8341.0,
March 2017,,-134969.0,40599816.0,129920.0,
June 2017,,-79053.0,40581461.0,70971.0,
September 2017,,-109775.0,40819374.0,53841.0,
December 2017,,-260480.0,41059276.0,39889.0,
March 2018,527047.0,-284488.0,22144762.0,85120.0,
June 2018,670834.0,-205797.0,8898129.0,45738.0,
September 2018,562346.0,496932.0,8071059.0,102540.0,
December 2018,198071.0,-38014.0,10766364.0,3089472.0,
March 2019,456216.0,-205209.0,6289270.0,129162.0,
June 2019,901170.0,-1150716.0,13502900.0,6013377.0,
September 2019,1261350.0,76155.0,18067117.0,10825302.0,
December 2019,631523.0,851975.0,15671819.0,8864233.0,
March 2020,810690.0,-790237.0,15503156.0,8793352.0,
June 2020,1047176.0,-854105.0,19731867.0,8081023.0,
September 2020,889824.0,-515680.0,22843134.0,11506011.0,
December 2020,1280874.0,2155694.0,19623077.0,8484676.0,11138401.0
March 2021,2719000.0,-3113000.0,48602764.0,32027164.0,16575600.0
June 2021,2169218.0,-1324425.0,46657038.0,28650624.0,18006414.0
September 2021,2926071.0,-655821.0,56596413.0,38165484.0,18430929.0
December 2021,9191377.0,-1147732.0,103727889.0,24133878.0,
March 2022,8873000.0,-2905000.0,99373000.0,22879000.0,
June 2022,9368000.0,-5681000.0,95951000.0,20975000.0,
