,OperatingExpenses,NetIncomeLoss,Assets
March 2010,2645000.0,-321000.0,
June 2010,2645000.0,-321000.0,
September 2010,8725000.0,-288000.0,
December 2010,11916000.0,-287000.0,222202000.0
March 2011,11737000.0,-19000.0,
June 2011,16190000.0,-1936000.0,
September 2011,21391000.0,-955000.0,429762000.0
December 2011,23650000.0,-6195000.0,458706000.0
March 2012,20180000.0,-1731000.0,447389000.0
June 2012,21943000.0,1157000.0,437447000.0
September 2012,21774000.0,1498000.0,430410000.0
December 2012,21917000.0,-2374000.0,457221000.0
March 2013,22997000.0,-1618000.0,490405000.0
June 2013,25730000.0,2176000.0,546047000.0
September 2013,29359000.0,2541000.0,619970000.0
December 2013,30781000.0,-117000.0,673924000.0
March 2014,34370000.0,-1732000.0,674358000.0
June 2014,42076000.0,65206000.0,1007673000.0
September 2014,45979000.0,8700000.0,1095172000.0
December 2014,48095000.0,-5301000.0,1165099000.0
March 2015,50487000.0,1411000.0,1254616000.0
June 2015,54191000.0,12763000.0,1251262000.0
September 2015,58115000.0,14315000.0,1341873000.0
December 2015,58634000.0,4477000.0,1339898000.0
March 2016,57861000.0,3300000.0,1327162000.0
June 2016,59429000.0,12168000.0,1323764000.0
September 2016,60275000.0,13355000.0,1315854000.0
December 2016,57319000.0,2660000.0,1302954000.0
March 2017,58808000.0,4613000.0,1299618000.0
June 2017,67000000.0,5034000.0,1295484000.0
September 2017,61785000.0,14392000.0,1344529000.0
December 2017,60579000.0,5439000.0,1392216000.0
March 2018,63765000.0,2848000.0,1393160000.0
June 2018,66240000.0,13387000.0,1384101000.0
September 2018,69851000.0,14580000.0,1405086000.0
December 2018,68707000.0,-174000.0,1439709000.0
March 2019,65786000.0,1613000.0,1464111000.0
June 2019,68441000.0,9437000.0,1444757000.0
September 2019,70186000.0,10002000.0,1453500000.0
December 2019,67248000.0,-2349000.0,1438574000.0
March 2020,51921250.0,-27783000.0,1470092000.0
June 2020,51921250.0,-26827000.0,1437355000.0
September 2020,51921250.0,-18057000.0,1429488000.0
December 2020,51921250.0,-3356000.0,1370257000.0
March 2021,55292000.0,2656000.0,1362747000.0
June 2021,55292000.0,-8558000.0,1476718000.0
September 2021,55292000.0,-1319000.0,1425967000.0
December 2021,55292000.0,-11189000.0,1410699000.0
March 2022,,-9446000.0,1437708000.0
June 2022,,9151000.0,1353760000.0
