,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,437000.0,,,
June 2010,492000.0,,,
September 2010,638000.0,,,
December 2010,614000.0,,10091000.0,7006000.0
March 2011,639000.0,295500.0,,
June 2011,730000.0,295500.0,10871000.0,7821000.0
September 2011,649000.0,567000.0,10219000.0,7261000.0
December 2011,592000.0,-103000.0,10105000.0,7222000.0
March 2012,668000.0,5000.0,10034000.0,7463000.0
June 2012,613000.0,-17000.0,9895000.0,7084000.0
September 2012,550000.0,230000.0,9625000.0,6794000.0
December 2012,660000.0,316000.0,9936000.0,7126000.0
March 2013,617000.0,140000.0,9903000.0,7032000.0
June 2013,658000.0,419000.0,10146000.0,7252000.0
September 2013,587000.0,585000.0,10610000.0,7946000.0
December 2013,817000.0,-60000.0,10627000.0,7644000.0
March 2014,789000.0,-586000.0,10319000.0,7347000.0
June 2014,844000.0,132000.0,9947000.0,7080000.0
September 2014,728000.0,165000.0,9518000.0,6697000.0
December 2014,846000.0,213000.0,9205000.0,6415000.0
March 2015,694000.0,18296000.0,27235000.0,22773000.0
June 2015,718000.0,-793000.0,25191000.0,20548000.0
September 2015,703000.0,-424000.0,25080000.0,20498000.0
December 2015,762000.0,941000.0,26173000.0,24463000.0
March 2016,645000.0,-937000.0,22286000.0,21262000.0
June 2016,611000.0,-217000.0,22207000.0,21194000.0
September 2016,637000.0,123000.0,21691000.0,20749000.0
December 2016,847000.0,-81000.0,22704000.0,20631000.0
March 2017,787000.0,-465000.0,20995000.0,19005000.0
June 2017,1042000.0,203000.0,20788000.0,18960000.0
September 2017,1132000.0,1385000.0,22465000.0,19628000.0
December 2017,1406000.0,-650000.0,21779000.0,18059000.0
March 2018,953000.0,893000.0,22849000.0,18840000.0
June 2018,709000.0,1058000.0,24303000.0,20019000.0
September 2018,805000.0,1866000.0,26727000.0,22483000.0
December 2018,886000.0,2427000.0,29304000.0,24782000.0
March 2019,1195000.0,2072000.0,33934000.0,27231000.0
June 2019,861000.0,2108000.0,35912000.0,27055000.0
September 2019,1575000.0,3092000.0,39530000.0,31144000.0
December 2019,1885000.0,3697000.0,44240000.0,36079000.0
March 2020,918000.0,1047000.0,50300000.0,39600000.0
June 2020,921000.0,2200000.0,54021000.0,42573000.0
September 2020,1639000.0,2795000.0,54553000.0,39653000.0
December 2020,1675000.0,2119000.0,57025000.0,42489000.0
March 2021,2101000.0,1040000.0,53833000.0,37349000.0
June 2021,2652000.0,2805000.0,52615000.0,34855000.0
September 2021,2356000.0,2534000.0,54290000.0,37110000.0
December 2021,1750000.0,2660000.0,58148000.0,36837000.0
March 2022,3324000.0,8670000.0,69687000.0,46078000.0
June 2022,2463000.0,2856000.0,64297000.0,40387000.0
