,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,41342750.0,17573500.0,-2250250.0,,
June 2009,41342750.0,17573500.0,-2250250.0,,
September 2009,41342750.0,17573500.0,-2250250.0,,
December 2009,41342750.0,17573500.0,-2250250.0,,
March 2010,27668000.0,15652000.0,5547000.0,,
June 2010,28142000.0,16470000.0,7788000.0,,
September 2010,28825000.0,17098000.0,5964000.0,,
December 2010,19952000.0,15290000.0,13839000.0,776976000.0,211509000.0
March 2011,29204000.0,18649000.0,11944000.0,,
June 2011,28301000.0,17571000.0,8550000.0,819920000.0,251072000.0
September 2011,29019000.0,17760000.0,6989000.0,811835000.0,253031000.0
December 2011,32130000.0,18568000.0,5639000.0,881347000.0,264956000.0
March 2012,35690000.0,19034000.0,4467000.0,886991000.0,252948000.0
June 2012,40842000.0,20745000.0,3851000.0,885790000.0,253793000.0
September 2012,48827000.0,20274000.0,-7561000.0,891930000.0,261692000.0
December 2012,50469000.0,20939000.0,-5556000.0,889875000.0,268133000.0
March 2013,34410000.0,20092000.0,5663000.0,884922000.0,271746000.0
June 2013,40167000.0,22248000.0,9752000.0,897282000.0,288421000.0
September 2013,38875000.0,21569000.0,11071000.0,884711000.0,275433000.0
December 2013,44522000.0,24198000.0,9781000.0,890703000.0,282533000.0
March 2014,35072000.0,21755000.0,14922000.0,890377000.0,284761000.0
June 2014,38931000.0,21877000.0,12348000.0,911767000.0,311136000.0
September 2014,41935000.0,22121000.0,14012000.0,931287000.0,326935000.0
December 2014,39806000.0,24849000.0,14176000.0,955122000.0,350683000.0
March 2015,43009000.0,22609000.0,8008000.0,946720000.0,336314000.0
June 2015,44917000.0,24104000.0,9283000.0,966131000.0,355406000.0
September 2015,50451000.0,22308000.0,22000.0,983622000.0,364261000.0
December 2015,83612000.0,33509000.0,-24907000.0,2982136000.0,574604000.0
March 2016,80334000.0,41888000.0,-12660000.0,2912983000.0,534406000.0
June 2016,66762000.0,37628000.0,-770000.0,2902537000.0,533893000.0
September 2016,61047000.0,36265000.0,11458000.0,2880967000.0,525139000.0
December 2016,61886000.0,37510000.0,7933000.0,2832543000.0,517307000.0
March 2017,64681000.0,39499000.0,2948000.0,2836885000.0,528126000.0
June 2017,59533000.0,39724000.0,2990000.0,2844931000.0,524093000.0
September 2017,59604000.0,39733000.0,19882000.0,2853472000.0,528300000.0
December 2017,70294000.0,42617000.0,54338000.0,2848345000.0,531909000.0
March 2018,61053000.0,41238000.0,8118000.0,2847058000.0,528761000.0
June 2018,54407000.0,36780000.0,23056000.0,2811417000.0,874479000.0
September 2018,50464000.0,34091000.0,114079000.0,2355996000.0,428667000.0
December 2018,41186000.0,30332000.0,19196000.0,2326681000.0,416250000.0
March 2019,49441000.0,34956000.0,21669000.0,2367191000.0,437190000.0
June 2019,47647000.0,33143000.0,33057000.0,2373653000.0,445786000.0
September 2019,46905000.0,32935000.0,30586000.0,2358819000.0,453071000.0
December 2019,53382000.0,37661000.0,11044000.0,2353093000.0,415395000.0
March 2020,52626000.0,36457000.0,31100000.0,2398027000.0,460822000.0
June 2020,48678000.0,33903000.0,389000.0,2523455000.0,579502000.0
September 2020,18175000.0,3609000.0,30342000.0,2448995000.0,498653000.0
December 2020,45616000.0,35037000.0,15427000.0,2371857000.0,412937000.0
March 2021,49878000.0,35502000.0,21520000.0,2343352000.0,409237000.0
June 2021,49396000.0,35379000.0,29433000.0,2359139000.0,434243000.0
September 2021,48782000.0,34269000.0,22066000.0,2348130000.0,442567000.0
December 2021,53203000.0,36268000.0,23789000.0,2582215000.0,452982000.0
March 2022,58978000.0,39560000.0,11367000.0,2608042000.0,494790000.0
June 2022,60190000.0,41786000.0,20836000.0,2758087000.0,533013000.0
