,NetIncomeLoss,Assets
September 2010,1322750.0,
December 2010,1322750.0,
March 2011,1322750.0,
June 2011,1322750.0,547525000.0
September 2011,1509000.0,556385000.0
December 2011,1495000.0,559583000.0
March 2012,1483000.0,578680000.0
June 2012,1343000.0,590656000.0
September 2012,1764000.0,600932000.0
December 2012,1669000.0,624548000.0
March 2013,1537000.0,650177000.0
June 2013,1401000.0,633605000.0
September 2013,1754000.0,650466000.0
December 2013,1725000.0,652694000.0
March 2014,1496000.0,700473000.0
June 2014,1553000.0,674161000.0
September 2014,1775000.0,699036000.0
December 2014,1811000.0,712422000.0
March 2015,1784000.0,734031000.0
June 2015,1819000.0,738647000.0
September 2015,2150000.0,767745000.0
December 2015,2320000.0,796806000.0
March 2016,2161000.0,851385000.0
June 2016,2332000.0,868781000.0
September 2016,2507000.0,893115000.0
December 2016,2926000.0,931981000.0
March 2017,2897000.0,958491000.0
June 2017,2857000.0,982291000.0
September 2017,3472000.0,1037647000.0
December 2017,3640000.0,1060810000.0
March 2018,3677000.0,1173788000.0
June 2018,3619000.0,1151478000.0
September 2018,4380000.0,1187873000.0
December 2018,4584000.0,1195286000.0
March 2019,4356000.0,1273788000.0
June 2019,4164000.0,1269462000.0
September 2019,4863000.0,1409720000.0
December 2019,5113000.0,1443951000.0
March 2020,4051000.0,1584472000.0
June 2020,4700000.0,1676803000.0
September 2020,4875000.0,1799140000.0
December 2020,6195000.0,1864929000.0
March 2021,5258000.0,2142823000.0
June 2021,7614000.0,2200335000.0
September 2021,7114000.0,2282800000.0
December 2021,6877000.0,2345088000.0
March 2022,7188000.0,2521689000.0
June 2022,6807000.0,2571740000.0
