,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,16100000.0,-47125000.0,,
June 2016,16100000.0,-47125000.0,,
September 2016,16100000.0,-47125000.0,,
December 2016,16100000.0,-47125000.0,,
March 2017,19500000.0,-20100000.0,,
June 2017,20800000.0,44300000.0,,
September 2017,21700000.0,83600000.0,,
December 2017,19000000.0,92900000.0,831000000.0,506600000.0
March 2018,25800000.0,78700000.0,854500000.0,518000000.0
June 2018,20800000.0,103600000.0,847700000.0,505400000.0
September 2018,19700000.0,49600000.0,806000000.0,464800000.0
December 2018,21600000.0,26500000.0,743700000.0,409700000.0
March 2019,23600000.0,-55000000.0,750000000.0,396200000.0
June 2019,21700000.0,5900000.0,722500000.0,377500000.0
September 2019,21100000.0,-10800000.0,685500000.0,383900000.0
December 2019,22700000.0,-13000000.0,639300000.0,352500000.0
March 2020,17700000.0,-11700000.0,616000000.0,337000000.0
June 2020,13200000.0,-50700000.0,517200000.0,259100000.0
September 2020,11800000.0,-68700000.0,452200000.0,229000000.0
December 2020,4700000.0,-13400000.0,315000000.0,169400000.0
March 2021,10500000.0,-7900000.0,317000000.0,179200000.0
June 2021,12500000.0,-2600000.0,314500000.0,184900000.0
September 2021,11700000.0,-10000000.0,324900000.0,184200000.0
