,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2009,642750000.0,289250000.0,,
June 2009,642750000.0,289250000.0,,
September 2009,642750000.0,289250000.0,,
December 2009,642750000.0,289250000.0,,
March 2010,615000000.0,242000000.0,,
June 2010,607000000.0,253000000.0,,
September 2010,577000000.0,364000000.0,,
December 2010,671000000.0,379000000.0,45668000000.0,3288000000.0
March 2011,635000000.0,331000000.0,,
June 2011,626000000.0,236000000.0,46141000000.0,3357000000.0
September 2011,604000000.0,412000000.0,46402000000.0,3272000000.0
December 2011,679000000.0,352000000.0,47718000000.0,3283000000.0
March 2012,626000000.0,375000000.0,49367000000.0,3459000000.0
June 2012,674000000.0,282000000.0,49500000000.0,3438000000.0
September 2012,653000000.0,488000000.0,51110000000.0,4461000000.0
December 2012,825000000.0,327000000.0,52467000000.0,3870000000.0
March 2013,668000000.0,438000000.0,52005000000.0,3291000000.0
June 2013,683000000.0,311000000.0,53881000000.0,3527000000.0
September 2013,686000000.0,525000000.0,56160000000.0,4741000000.0
December 2013,757000000.0,362000000.0,69591000000.0,4902000000.0
March 2014,822000000.0,503000000.0,71129000000.0,5186000000.0
June 2014,857000000.0,417000000.0,73104000000.0,5790000000.0
September 2014,,776000000.0,74022000000.0,5458000000.0
December 2014,,399000000.0,81816000000.0,5943000000.0
March 2015,,469000000.0,82273000000.0,5790000000.0
June 2015,,558000000.0,83356000000.0,5699000000.0
September 2015,,874000000.0,83759000000.0,6069000000.0
December 2015,,469000000.0,83618000000.0,5243000000.0
March 2016,,490000000.0,84246000000.0,4972000000.0
June 2016,,536000000.0,84607000000.0,4961000000.0
September 2016,,1036000000.0,85888000000.0,5175000000.0
December 2016,,480000000.0,85440000000.0,4673000000.0
March 2017,,556000000.0,86525000000.0,4776000000.0
June 2017,,574000000.0,87809000000.0,5166000000.0
September 2017,,1068000000.0,91054000000.0,5652000000.0
December 2017,,672000000.0,90208000000.0,5778000000.0
March 2018,,513000000.0,90912000000.0,6353000000.0
June 2018,,372000000.0,90941000000.0,6114000000.0
September 2018,,1401000000.0,91862000000.0,5784000000.0
December 2018,,282000000.0,92189000000.0,5147000000.0
March 2019,,622000000.0,94545000000.0,6111000000.0
June 2019,,684000000.0,96142000000.0,6504000000.0
September 2019,,1137000000.0,97913000000.0,6360000000.0
December 2019,,507000000.0,100051000000.0,5913000000.0
March 2020,,670000000.0,100806000000.0,7384000000.0
June 2020,,1116000000.0,104417000000.0,8228000000.0
September 2020,,2842000000.0,109186000000.0,8797000000.0
December 2020,,2315000000.0,127316000000.0,9447000000.0
March 2021,,4000000.0,127522000000.0,10220000000.0
June 2021,,2281000000.0,130561000000.0,10242000000.0
September 2021,,1922000000.0,131554000000.0,10428000000.0
December 2021,,1583000000.0,132065000000.0,8248000000.0
March 2022,,-129000000.0,131469000000.0,8504000000.0
June 2022,,2897000000.0,135295000000.0,9360000000.0
