,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,21275000.0,875000.0,,
June 2009,21275000.0,875000.0,,
September 2009,21275000.0,875000.0,,
December 2009,21275000.0,875000.0,,
March 2010,21000000.0,100000.0,,
June 2010,19800000.0,2500000.0,,
September 2010,19600000.0,5800000.0,,
December 2010,21500000.0,3100000.0,745500000.0,478500000.0
March 2011,26800000.0,12400000.0,,
June 2011,27900000.0,21500000.0,956300000.0,620000000.0
September 2011,28300000.0,16700000.0,982600000.0,646000000.0
December 2011,25100000.0,14000000.0,984800000.0,644100000.0
March 2012,27800000.0,16300000.0,1043800000.0,690600000.0
June 2012,27800000.0,19000000.0,1039800000.0,689800000.0
September 2012,28400000.0,13700000.0,1029400000.0,682300000.0
December 2012,29400000.0,3700000.0,1003900000.0,654300000.0
