,NetIncomeLoss,Assets,AssetsCurrent
March 2009,15700000.0,,
June 2009,15700000.0,,
September 2009,15700000.0,,
December 2009,15700000.0,,
March 2010,17382000.0,,
June 2010,20509000.0,,
September 2010,16316000.0,,
December 2010,14084000.0,992081000.0,428373000.0
March 2011,18601000.0,,
June 2011,20701000.0,1006926000.0,424404000.0
September 2011,16982000.0,1017997000.0,426759000.0
December 2011,19300000.0,1029004000.0,415562000.0
March 2012,20026000.0,1044475000.0,430023000.0
June 2012,23204000.0,1068260000.0,434072000.0
September 2012,17178000.0,1073764000.0,417367000.0
December 2012,22103000.0,1090440000.0,413157000.0
March 2013,20129000.0,1118568000.0,425132000.0
June 2013,24179000.0,1124085000.0,417549000.0
September 2013,11692000.0,1133736000.0,412420000.0
December 2013,15721000.0,1148242000.0,404748000.0
March 2014,14766000.0,1157894000.0,412820000.0
June 2014,12798000.0,1146430000.0,399364000.0
September 2014,13511000.0,1159015000.0,406626000.0
December 2014,13896000.0,1191119000.0,434393000.0
March 2015,13109000.0,1187263000.0,427643000.0
June 2015,16644000.0,1187931000.0,428799000.0
September 2015,12788000.0,1202850000.0,432785000.0
December 2015,16575000.0,1235959000.0,454650000.0
March 2016,20129000.0,1232978000.0,444474000.0
June 2016,15265000.0,1228789000.0,432312000.0
September 2016,10628000.0,1300030000.0,430992000.0
December 2016,41140000.0,1431304000.0,483866000.0
March 2017,11836000.0,1399393000.0,458818000.0
June 2017,18475000.0,1392694000.0,452120000.0
September 2017,4449000.0,1405948000.0,459363000.0
December 2017,63654000.0,1441739000.0,483314000.0
March 2018,16191000.0,1418607000.0,461971000.0
June 2018,19095000.0,1412265000.0,452927000.0
September 2018,14207000.0,1424263000.0,468374000.0
December 2018,13245000.0,1432011000.0,469122000.0
March 2019,14304000.0,1607801000.0,460550000.0
June 2019,20475000.0,1601913000.0,464339000.0
September 2019,14319000.0,1637441000.0,492615000.0
December 2019,18885000.0,1675562000.0,508292000.0
March 2020,26689000.0,1716364000.0,551734000.0
June 2020,41472000.0,1739130000.0,578379000.0
September 2020,31336000.0,1756733000.0,586745000.0
December 2020,19420000.0,1820421000.0,626202000.0
March 2021,24255000.0,1784923000.0,586996000.0
June 2021,33472000.0,1825513000.0,614457000.0
September 2021,28507000.0,1872115000.0,648956000.0
December 2021,22615000.0,1910475000.0,671658000.0
March 2022,31389000.0,1896938000.0,678641000.0
June 2022,36266000.0,1926406000.0,705281000.0
