,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2010,5871.0,,-36.0,,
September 2010,5871.0,,-11706.0,,
December 2010,1619.0,,-1619.0,16404.0,
March 2011,3948.0,,-3948.0,,
June 2011,1500.0,,-1500.0,,
September 2011,63686.0,,-63686.0,24338.0,
December 2011,1000.0,,-1000.0,24339.0,
March 2012,2508.0,,-2508.0,18439.0,
June 2012,1500.0,,-1500.0,16931.0,
September 2012,23569.0,,-23569.0,16931.0,
December 2012,2799.0,,-2799.0,16933.0,
March 2013,2100.0,,-2100.0,7984.0,
June 2013,2100.0,,-2100.0,7984.0,
September 2013,34936.0,,-34936.0,7984.0,
December 2013,15333.0,0.0,-15333.0,1484.0,1484.0
March 2014,975039.0,496286.0,-973539.0,1484.0,
June 2014,831033.0,23.0,-2858033.0,617779.0,78427.0
