,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,,848000.0,,-10117.0,,,
June 2011,,848000.0,,-162396.0,,,
September 2011,,848000.0,,-312761.0,190290010.0,658121.0,
December 2011,,848000.0,,-296045.0,190112534.0,477993.0,
March 2012,4901000.0,649000.0,2076000.0,-7092000.0,189928035.0,290872.0,
June 2012,,850000.0,3030000.0,-319836.0,189772648.0,132862.0,
September 2012,,758000.0,3176000.0,-359749.0,189809744.0,167307.0,
December 2012,,389000.0,,-2733950.0,29437000.0,21110000.0,5253000.0
March 2013,32031000.0,1193000.0,24059000.0,-26982000.0,373133000.0,219545000.0,153588000.0
June 2013,20487000.0,2327000.0,12745000.0,,352928000.0,187995000.0,
September 2013,27317000.0,2282000.0,17056000.0,,385094000.0,188921000.0,
December 2013,,3122000.0,,,578883000.0,359243000.0,
March 2014,30243000.0,3922000.0,17067000.0,,571142000.0,354393000.0,
June 2014,31076000.0,4465000.0,17143000.0,,545890000.0,329606000.0,
September 2014,37019000.0,7212000.0,17172000.0,,544077000.0,334588000.0,
December 2014,,7411000.0,,,533595000.0,329910000.0,
March 2015,34909000.0,7230000.0,18119000.0,-3431000.0,617873000.0,415278000.0,
June 2015,35746000.0,6451000.0,17576000.0,12987000.0,610752000.0,416525000.0,
September 2015,42039000.0,7766000.0,18602000.0,-6872000.0,648626000.0,372393000.0,
December 2015,,7163000.0,23829000.0,,637861000.0,359208000.0,
March 2016,42042000.0,8746000.0,19220000.0,-2412000.0,639689000.0,370490000.0,
June 2016,78982000.0,8416000.0,18447000.0,-38160000.0,615461000.0,333047000.0,
September 2016,71745000.0,7916000.0,44728000.0,19354000.0,1140486000.0,255549000.0,
December 2016,,12640000.0,32800000.0,,1099435000.0,253600000.0,
March 2017,,7649000.0,35321000.0,-125611000.0,1090294000.0,312964000.0,
June 2017,,7942000.0,34929000.0,-44130000.0,1018767000.0,251387000.0,
September 2017,,11328000.0,39129000.0,-52968000.0,992296000.0,235377000.0,
December 2017,,8689000.0,38842000.0,,860584000.0,228174000.0,
March 2018,,8358000.0,38285000.0,-38284000.0,954971000.0,335495000.0,
June 2018,,9872000.0,29799000.0,-45910000.0,824477000.0,217358000.0,
September 2018,,7477000.0,31620000.0,-43228000.0,794147000.0,203993000.0,
December 2018,,7033000.0,34959000.0,-109177000.0,717087000.0,191829000.0,
March 2019,,6979000.0,27980000.0,-37609000.0,734856000.0,183908000.0,
June 2019,,6125000.0,27161000.0,-38460000.0,702929000.0,154719000.0,
September 2019,,6740000.0,28275000.0,-41274000.0,683408000.0,156507000.0,
December 2019,,6808000.0,26008000.0,,668580000.0,158968000.0,
March 2020,,5963000.0,30576000.0,-80925000.0,630476000.0,179854000.0,
June 2020,,3749000.0,24962000.0,-58033000.0,567981000.0,146877000.0,
