,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2008,,-5212.0,,,
March 2009,,-4547.75,,,
June 2009,,-4547.75,,,
September 2009,,-4547.75,,,
December 2009,,-4547.75,,,
March 2010,,36273.5,,,
June 2010,,36273.5,,,
September 2010,,36273.5,,,
December 2010,,36273.5,33034.0,,
March 2011,,-47142.0,,,
June 2011,,24751.0,,,
September 2011,,172076.0,,,
December 2011,,-468865.0,327753.0,,
March 2012,,-139900.0,213314.0,,
June 2012,,-150502.0,124444.0,,
September 2012,,-159227.0,15199.0,,
December 2012,,-194973.0,12650.0,12650.0,
March 2013,,-131477.0,,,
June 2013,,-139544.0,14031.0,9721.0,
September 2013,,-263691.0,16145.0,10442.0,
December 2013,,-35731.0,10056.0,3371.0,
March 2014,,-170989.0,12460.0,10191.0,
June 2014,,-176052.0,4382.0,4002.0,
September 2014,,-120251.0,2594.0,2594.0,
December 2014,,-140527.0,1093.0,1093.0,
March 2015,,-129713.0,,,
June 2015,,-206010.0,,,
September 2015,,-120251.0,,,
December 2015,,-251558.0,0.0,,
March 2016,139081.0,-417221.0,1522842.0,352842.0,1170000.0
June 2016,169691.0,-143051.0,1515492.0,392724.0,1110000.0
September 2016,217091.0,-199183.0,1205594.0,143498.0,1050000.0
December 2016,-468073.0,268155.0,1059824.0,58400.0,990000.0
March 2017,222924.0,-183462.0,1017933.0,77181.0,930000.0
June 2017,243196.0,-583726.0,1002903.0,122823.0,
September 2017,239688.0,32750.0,825165.0,4237.0,
December 2017,282417.0,-645209.0,821897.0,61737.0,
March 2018,238276.0,30415.0,,,
June 2018,256130.0,-270068.0,824410.0,48755.0,
September 2018,246837.0,-507097.0,749556.0,29491.0,
December 2018,249202.0,-244943.0,501302.0,22449.0,
March 2019,249700.0,-195210.0,347933.0,8427.0,
June 2019,228483.0,-251143.0,248809.0,28294.0,
September 2019,234419.0,-370933.0,116107.0,19611.0,
December 2019,192840.0,-313483.0,15952.0,10772.0,
March 2020,102112.0,-84068.0,6369.0,1962.0,
June 2020,105296.0,-554011.0,33472.0,26517.0,
September 2020,104343.0,86474.0,25734.0,19319.0,
December 2020,105953.0,-414280.0,16305.0,10430.0,
March 2021,101372.0,131167.0,6958.0,1622.0,
June 2021,149439.0,-3442183.0,61719.0,5145.0,
September 2021,452176.0,-12325187.0,344130.0,16667.0,
December 2021,607454.0,15974611.0,2727396.0,2417300.0,
March 2022,472042.0,-467105.0,2227961.0,1943715.0,
June 2022,434214.0,-710630.0,1690721.0,1576692.0,
