,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2009,53125000.0,,32125000.0,,,
June 2009,53125000.0,,32125000.0,,,
September 2009,53125000.0,,32125000.0,,,
December 2009,53125000.0,,32125000.0,,,
March 2010,57000000.0,300000.0,20000000.0,,,
June 2010,57000000.0,300000.0,20000000.0,,,
September 2010,58600000.0,300000.0,52700000.0,,,
December 2010,64300000.0,300000.0,46800000.0,426000000.0,116400000.0,309600000.0
March 2011,55800000.0,225000.0,5100000.0,,,
June 2011,63800000.0,225000.0,37600000.0,,,
September 2011,62000000.0,225000.0,56600000.0,426600000.0,107400000.0,319200000.0
December 2011,60100000.0,225000.0,35200000.0,421400000.0,108500000.0,312900000.0
March 2012,62100000.0,200000.0,3200000.0,406400000.0,84700000.0,321700000.0
June 2012,64800000.0,200000.0,1800000.0,425500000.0,100800000.0,324700000.0
September 2012,65600000.0,200000.0,62900000.0,464100000.0,136900000.0,327200000.0
December 2012,64500000.0,200000.0,33100000.0,437400000.0,112100000.0,325300000.0
March 2013,60600000.0,450000.0,5600000.0,469300000.0,78100000.0,391200000.0
June 2013,64800000.0,450000.0,41100000.0,605900000.0,122400000.0,483500000.0
September 2013,67700000.0,450000.0,51800000.0,616500000.0,134900000.0,481600000.0
December 2013,67700000.0,450000.0,64400000.0,699200000.0,141600000.0,557600000.0
March 2014,57400000.0,425000.0,-2800000.0,665300000.0,97500000.0,567800000.0
June 2014,57900000.0,425000.0,26400000.0,684100000.0,122200000.0,561900000.0
September 2014,58100000.0,425000.0,27000000.0,675700000.0,119000000.0,556700000.0
December 2014,61400000.0,425000.0,45700000.0,681100000.0,134900000.0,546200000.0
March 2015,101100000.0,375000.0,-38700000.0,669600000.0,96500000.0,573100000.0
June 2015,66100000.0,375000.0,42400000.0,707800000.0,141500000.0,566300000.0
September 2015,63900000.0,375000.0,34800000.0,700300000.0,139000000.0,561300000.0
December 2015,74900000.0,375000.0,49000000.0,772000000.0,159500000.0,612500000.0
March 2016,70400000.0,850000.0,-7500000.0,744600000.0,114400000.0,630200000.0
June 2016,,850000.0,33200000.0,766100000.0,141700000.0,624400000.0
September 2016,,850000.0,23900000.0,758500000.0,140900000.0,617600000.0
December 2016,,850000.0,59700000.0,788500000.0,180900000.0,607600000.0
March 2017,,900000.0,-7900000.0,918400000.0,117600000.0,800800000.0
June 2017,,900000.0,15400000.0,904600000.0,114300000.0,790300000.0
September 2017,,900000.0,37300000.0,907000000.0,130100000.0,776900000.0
December 2017,,900000.0,57100000.0,932700000.0,174400000.0,758300000.0
March 2018,,425000.0,-3000000.0,892900000.0,127500000.0,765400000.0
June 2018,,425000.0,25000000.0,904800000.0,146900000.0,757900000.0
September 2018,,425000.0,28500000.0,877100000.0,131300000.0,745800000.0
December 2018,,425000.0,47900000.0,899500000.0,172700000.0,726800000.0
March 2019,,,-2900000.0,865200000.0,119200000.0,746000000.0
June 2019,,,23500000.0,874000000.0,141100000.0,732900000.0
