,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,12034500.0,300000.0,-14389000.0,,
June 2020,12034500.0,300000.0,-10406000.0,,
September 2020,10470000.0,300000.0,-7476000.0,715284.0,
December 2020,-9460193.0,300000.0,6469604.0,231255125.0,1251745.0
March 2021,14514000.0,500000.0,-30921978.0,230812755.0,805918.0
June 2021,4393929.0,500000.0,-25798645.0,494481421.0,264472241.0
September 2021,24276000.0,500000.0,6130000.0,759601000.0,541526000.0
December 2021,39817071.0,500000.0,44684623.0,746321000.0,506345000.0
March 2022,29315000.0,,-14399000.0,750638000.0,457378000.0
June 2022,36310000.0,,4479000.0,740404000.0,389894000.0
