,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,4012000.0,2841000.0,-3933000.0,,
June 2019,3908000.0,2137000.0,-3456000.0,,
September 2019,4160000.0,2238000.0,-594000.0,,
December 2019,6140000.0,3416000.0,-8206000.0,69400000.0,66553000.0
March 2020,8704000.0,4377000.0,-10222000.0,,
June 2020,7313000.0,3325000.0,-44733000.0,323110000.0,320132000.0
September 2020,10319000.0,4529000.0,-9993000.0,312059000.0,296884000.0
December 2020,11599000.0,4960000.0,-13385000.0,310676000.0,228164000.0
March 2021,17680000.0,10716000.0,-17529000.0,297308000.0,233855000.0
June 2021,27788000.0,21146000.0,-26853000.0,282156000.0,185156000.0
September 2021,19840000.0,12684000.0,-19429000.0,268303000.0,203009000.0
December 2021,18147000.0,11811000.0,-17236000.0,252271000.0,211762000.0
March 2022,21110000.0,12661000.0,-19909000.0,235960000.0,204777000.0
June 2022,19857000.0,12076000.0,-19073000.0,228135000.0,207075000.0
