,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2019,963164.0,-953097.0,,,
December 2019,997800.0,-959646.0,,,
March 2020,905756.0,-876685.0,,,
June 2020,1275413.0,-1380875.0,5704673.0,,
September 2020,1582555.0,-5086264.0,18160964.0,,
December 2020,2394993.0,-2287574.0,16251472.0,,
March 2021,2524847.0,-2322750.0,14214073.0,,
June 2021,2146197.0,-1889704.0,12476833.0,11063600.0,1413233.0
September 2021,2519110.0,-2378157.0,12231295.0,,
December 2021,2517024.0,-2322239.0,9983653.0,8544889.0,1438764.0
March 2022,2421787.0,-2216111.0,10776001.0,9480910.0,1295091.0
June 2022,2295598.0,-2143416.0,8883860.0,7729996.0,1153864.0
