,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2007,,5292250000.0,-698750000.0,,
June 2007,,5292250000.0,-698750000.0,,
September 2007,,5292250000.0,-698750000.0,,
December 2007,,5292250000.0,-698750000.0,,
March 2008,1775000000.0,5094000000.0,70000000.0,,
June 2008,1775000000.0,7305000000.0,-8697000000.0,,
September 2008,1775000000.0,4575000000.0,-161000000.0,,
December 2008,1775000000.0,4456000000.0,-5978000000.0,218298000000.0,
March 2009,1175000000.0,3692000000.0,-1427000000.0,,
June 2009,1175000000.0,3165000000.0,2261000000.0,200190000000.0,
September 2009,1175000000.0,3076000000.0,997000000.0,203106000000.0,
December 2009,1175000000.0,3096000000.0,886000000.0,192040000000.0,
March 2010,1250000000.0,3089000000.0,2085000000.0,191968000000.0,
June 2010,1250000000.0,3137000000.0,2599000000.0,179750000000.0,
September 2010,1250000000.0,2654000000.0,1687000000.0,177078000000.0,
December 2010,1250000000.0,3029000000.0,190000000.0,164687000000.0,
March 2011,1325000000.0,2734000000.0,2551000000.0,167391000000.0,
June 2011,1325000000.0,2907000000.0,2398000000.0,168086000000.0,
September 2011,1325000000.0,2861000000.0,1649000000.0,162740000000.0,
December 2011,1325000000.0,3076000000.0,13615000000.0,178348000000.0,
March 2012,1375000000.0,2886000000.0,1396000000.0,182075000000.0,
June 2012,1375000000.0,2979000000.0,1040000000.0,181236000000.0,
September 2012,1375000000.0,2919000000.0,1631000000.0,184680000000.0,
December 2012,1375000000.0,3398000000.0,1598000000.0,189571000000.0,
March 2013,1600000000.0,3285000000.0,1611000000.0,193010000000.0,
June 2013,1600000000.0,3375000000.0,1233000000.0,196210000000.0,
September 2013,1600000000.0,3436000000.0,1272000000.0,199782000000.0,
December 2013,1600000000.0,3080000000.0,3066000000.0,202026000000.0,
March 2014,1675000000.0,3372000000.0,989000000.0,207082000000.0,
June 2014,1675000000.0,3476000000.0,1497000000.0,210945000000.0,
September 2014,1675000000.0,3484000000.0,835000000.0,208835000000.0,
December 2014,1675000000.0,5384000000.0,52000000.0,208527000000.0,
March 2015,1675000000.0,3609000000.0,924000000.0,212374000000.0,
June 2015,1675000000.0,3718000000.0,2160000000.0,216127000000.0,
September 2015,1675000000.0,3731000000.0,2192000000.0,219431000000.0,
December 2015,1675000000.0,3941000000.0,1868000000.0,224925000000.0,102587000000.0
March 2016,1825000000.0,3823000000.0,2452000000.0,237288000000.0,
June 2016,1825000000.0,2661000000.0,1970000000.0,239678000000.0,110767000000.0
September 2016,1825000000.0,2657000000.0,957000000.0,234963000000.0,103515000000.0
December 2016,1825000000.0,3055000000.0,,238510000000.0,108461000000.0
March 2017,2000000000.0,2764000000.0,,244094000000.0,113228000000.0
June 2017,2000000000.0,2756000000.0,,247469000000.0,113539000000.0
September 2017,2000000000.0,2919000000.0,,251849000000.0,112732000000.0
December 2017,2000000000.0,3088000000.0,,258496000000.0,115902000000.0
March 2018,2050000000.0,2747000000.0,,267230000000.0,123264000000.0
June 2018,2050000000.0,2778000000.0,,258079000000.0,115025000000.0
September 2018,2050000000.0,2882000000.0,,258966000000.0,114843000000.0
December 2018,2050000000.0,2996000000.0,,256540000000.0,114649000000.0
March 2019,1850000000.0,2843000000.0,,263281000000.0,121195000000.0
June 2019,1850000000.0,2725000000.0,,262184000000.0,118351000000.0
September 2019,1850000000.0,2601000000.0,,258157000000.0,115754000000.0
December 2019,1850000000.0,2992000000.0,,258537000000.0,114047000000.0
March 2020,1775000000.0,2432000000.0,,264150000000.0,124276000000.0
June 2020,1775000000.0,1965000000.0,,269366000000.0,124111000000.0
September 2020,1775000000.0,2266000000.0,,259943000000.0,111765000000.0
December 2020,1775000000.0,3530000000.0,,267261000000.0,116744000000.0
March 2021,1900000000.0,2843000000.0,,260819000000.0,113932000000.0
June 2021,1900000000.0,2877000000.0,,248532000000.0,101275000000.0
September 2021,1900000000.0,2947000000.0,,252677000000.0,106968000000.0
December 2021,1900000000.0,3248000000.0,,257035000000.0,108996000000.0
March 2022,,2740000000.0,,252986000000.0,106142000000.0
June 2022,,2759000000.0,,245755000000.0,100469000000.0
