,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2008,,113650000.0,21225000.0,,,
December 2008,,113650000.0,21225000.0,,,
March 2009,,113650000.0,21225000.0,,,
June 2009,,113650000.0,21225000.0,,,
September 2009,,118500000.0,23300000.0,,,
December 2009,,119100000.0,7800000.0,,,
March 2010,,124700000.0,21300000.0,,,
June 2010,,133100000.0,27200000.0,,,
September 2010,,130600000.0,24400000.0,1503600000.0,626300000.0,738900000.0
December 2010,,126600000.0,19900000.0,1521400000.0,613400000.0,764500000.0
March 2011,,139500000.0,27100000.0,1537000000.0,581900000.0,810000000.0
June 2011,,144600000.0,34200000.0,1591000000.0,626500000.0,817500000.0
September 2011,,140300000.0,29900000.0,1597400000.0,630500000.0,823700000.0
December 2011,,136300000.0,19500000.0,1595000000.0,639200000.0,822200000.0
March 2012,,142800000.0,33600000.0,1597900000.0,642700000.0,821800000.0
June 2012,,147300000.0,33300000.0,1656500000.0,704100000.0,820000000.0
September 2012,,140600000.0,26100000.0,1736900000.0,779000000.0,818700000.0
December 2012,,144300000.0,24700000.0,1731700000.0,773300000.0,814600000.0
March 2013,,163900000.0,31700000.0,1742400000.0,783700000.0,813800000.0
June 2013,,158800000.0,44900000.0,1829800000.0,837400000.0,845300000.0
September 2013,,159700000.0,44500000.0,1903800000.0,913500000.0,842400000.0
December 2013,,157000000.0,32700000.0,1966200000.0,979300000.0,839800000.0
March 2014,,170800000.0,43800000.0,1972300000.0,990500000.0,834700000.0
June 2014,,192800000.0,54800000.0,2049800000.0,1070000000.0,831600000.0
September 2014,10275000.0,176300000.0,51100000.0,2166400000.0,1186400000.0,828900000.0
December 2014,10275000.0,177700000.0,46400000.0,2206100000.0,1225500000.0,819900000.0
March 2015,10275000.0,196000000.0,64500000.0,2218100000.0,1250200000.0,808800000.0
June 2015,10275000.0,206900000.0,60100000.0,2327800000.0,1343600000.0,819300000.0
September 2015,11775000.0,206600000.0,68400000.0,2407000000.0,1413400000.0,819000000.0
December 2015,11775000.0,230100000.0,65500000.0,2506300000.0,1255200000.0,1059800000.0
March 2016,11775000.0,247200000.0,74000000.0,2619800000.0,997700000.0,1365500000.0
June 2016,11775000.0,262100000.0,82900000.0,2783200000.0,1154800000.0,1365500000.0
September 2016,13000000.0,231800000.0,81700000.0,2948000000.0,1322900000.0,1357300000.0
December 2016,13000000.0,227800000.0,67300000.0,2963400000.0,1356200000.0,
March 2017,13000000.0,246900000.0,82200000.0,2999100000.0,1363900000.0,
June 2017,13000000.0,235800000.0,90500000.0,2730500000.0,1094100000.0,
September 2017,15975000.0,231400000.0,71500000.0,2899600000.0,1245600000.0,
December 2017,15975000.0,246300000.0,96900000.0,2961400000.0,1323800000.0,
March 2018,15975000.0,273600000.0,73000000.0,2750500000.0,1093400000.0,
June 2018,15975000.0,275300000.0,108200000.0,2882400000.0,1105800000.0,
September 2018,18675000.0,250100000.0,79600000.0,2988800000.0,1211100000.0,
December 2018,18675000.0,237600000.0,66300000.0,3015300000.0,1251800000.0,
March 2019,18675000.0,263400000.0,88400000.0,2991800000.0,1232600000.0,
June 2019,18675000.0,263900000.0,96100000.0,3121100000.0,1379300000.0,
September 2019,20500000.0,265300000.0,57000000.0,3172400000.0,1441800000.0,
December 2019,20500000.0,260900000.0,57200000.0,3305200000.0,1206400000.0,
March 2020,20500000.0,241300000.0,60400000.0,3396700000.0,1307800000.0,
June 2020,20500000.0,261000000.0,73700000.0,3442300000.0,1380300000.0,
September 2020,22075000.0,246000000.0,59600000.0,3491700000.0,1439700000.0,
December 2020,22075000.0,245400000.0,62900000.0,3388600000.0,1347700000.0,
March 2021,22075000.0,268000000.0,85700000.0,3360200000.0,1344100000.0,
June 2021,22075000.0,284700000.0,98100000.0,3560300000.0,1538500000.0,
September 2021,,270700000.0,87600000.0,3575100000.0,1544300000.0,
December 2021,,277000000.0,75300000.0,3605600000.0,1599900000.0,
March 2022,,302400000.0,105700000.0,3679200000.0,1672000000.0,
