,NetIncomeLoss,Assets
March 2010,1335449.0,
June 2010,-5765936.0,
September 2010,5555211.0,
December 2010,4471968.0,78489331.0
March 2011,-12117153.0,
June 2011,-6587387.0,63260750.0
September 2011,-3518508.0,57469997.0
December 2011,-2404530.0,51988898.0
March 2012,-1119378.0,45633156.0
June 2012,-532060.0,40045963.0
September 2012,-775390.0,37086333.0
December 2012,-2754710.0,30138582.0
March 2013,444072.0,27097053.0
June 2013,564003.0,24822509.0
September 2013,-2707555.0,20066394.0
December 2013,158476.0,16717576.0
March 2014,-824171.0,6296289.0
June 2014,0.0,43.0
