,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,2019000.0,787500.0,-780500.0,,,
December 2009,2019000.0,787500.0,-780500.0,,,
March 2010,2019000.0,787500.0,-780500.0,,,
June 2010,2019000.0,787500.0,-780500.0,,,
September 2010,1992000.0,707000.0,167000.0,,,
December 2010,1956000.0,725000.0,-296000.0,,,
March 2011,1932000.0,656000.0,-514000.0,,,
June 2011,1725000.0,656000.0,-37000.0,31935000.0,24673000.0,
September 2011,1701000.0,648000.0,57000.0,32568000.0,23510000.0,
December 2011,1839000.0,650000.0,-971000.0,30898000.0,21719000.0,
March 2012,1791000.0,696000.0,-553000.0,30782000.0,20777000.0,
June 2012,2475000.0,663000.0,-2640000.0,28824000.0,22137000.0,
September 2012,2819000.0,666000.0,-1946000.0,26968000.0,22974000.0,
December 2012,2976000.0,742000.0,-1673000.0,25514000.0,21179000.0,
March 2013,4189000.0,854000.0,-3301000.0,23531000.0,14751000.0,
June 2013,3882000.0,1028000.0,-3443000.0,20207000.0,14046000.0,
September 2013,3001000.0,874000.0,-2527000.0,17781000.0,13832000.0,
December 2013,1765000.0,604000.0,-251000.0,16686000.0,14935000.0,
March 2014,1977000.0,501000.0,-2169000.0,13812000.0,12977000.0,
June 2014,1496000.0,482000.0,-677000.0,12785000.0,12055000.0,
September 2014,1548000.0,359000.0,-322000.0,12683000.0,11963000.0,
December 2014,1356000.0,326000.0,-245000.0,11958000.0,11287000.0,
March 2015,1374000.0,314000.0,-487000.0,11065000.0,10425000.0,
June 2015,1383000.0,352000.0,-254000.0,10684000.0,10105000.0,
September 2015,1422000.0,341000.0,-1456000.0,9186000.0,8668000.0,
December 2015,1488000.0,353000.0,-429000.0,8727000.0,8256000.0,
March 2016,1064000.0,395000.0,-414000.0,7984000.0,7523000.0,
June 2016,1099000.0,223000.0,-336000.0,7602000.0,7181000.0,
September 2016,814000.0,232000.0,-53000.0,7523000.0,7147000.0,
December 2016,829000.0,140000.0,-407000.0,7263000.0,6900000.0,
March 2017,832000.0,186000.0,58000.0,7396000.0,7102000.0,
June 2017,838000.0,110000.0,59000.0,7407000.0,7134000.0,
September 2017,1206000.0,131000.0,-148000.0,7711000.0,7469000.0,
December 2017,716000.0,108000.0,671000.0,8567000.0,8327000.0,
March 2018,838000.0,121000.0,590000.0,9302000.0,9094000.0,
June 2018,948000.0,128000.0,474000.0,9647000.0,9398000.0,
September 2018,848000.0,123000.0,405000.0,10122000.0,9883000.0,
December 2018,921000.0,130000.0,17000.0,9998000.0,9767000.0,231000.0
March 2019,784000.0,123000.0,141000.0,10067000.0,9473000.0,594000.0
June 2019,832000.0,228000.0,-11000.0,10646000.0,9589000.0,1057000.0
September 2019,917000.0,122000.0,49000.0,10525000.0,9526000.0,999000.0
December 2019,1060000.0,115000.0,-186000.0,10038000.0,9080000.0,
