,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2005,3704437.0,138102.66666666666,-1067.0,,,
March 2006,3704437.0,138102.66666666666,-1067.0,,,
June 2006,3704437.0,138102.66666666666,-17336.5,,,
September 2006,3704437.0,138102.66666666666,-17336.5,,,
December 2006,3704437.0,138102.66666666666,-17336.5,,,
March 2007,3704437.0,138102.66666666666,-17336.5,,,
June 2007,3704437.0,138102.66666666666,-15184297.25,,,
September 2007,3704437.0,138102.66666666666,-15184297.25,,,
December 2007,3704437.0,138102.66666666666,-15184297.25,,,
March 2008,3704437.0,138102.66666666666,-15184297.25,,,
June 2008,3704437.0,138102.66666666666,-308034.75,,,
September 2008,3704437.0,138102.66666666666,-308034.75,,,
December 2008,3704437.0,138102.66666666666,-308034.75,,,
March 2009,3704437.0,138102.66666666666,-308034.75,,,
June 2009,3704437.0,138102.66666666666,-832116.75,,,
September 2009,3704437.0,138102.66666666666,-832116.75,,,
December 2009,3704437.0,138102.66666666666,-832116.75,,,
March 2010,3704437.0,138102.66666666666,-832116.75,,,
June 2010,51185.0,51161.0,-66316.0,,,
September 2010,52714.0,52689.0,-67568.0,,,
December 2010,34980.0,34955.0,-50507.0,,,
March 2011,1297394.0,497368.0,-4653010.0,15153644.0,12696.0,315494.0
June 2011,66762.0,66735.0,-67448.0,15243732.0,24418.0,315494.0
September 2011,32389.0,32363.0,-33027.0,14053461.0,24259.0,315494.0
December 2011,31528.0,31504.0,-32136.0,14464353.0,14460.0,315494.0
March 2012,390195.0,17449.0,-255981.0,14368660.0,15202.0,315494.0
June 2012,30957.0,30880.0,-31677.0,,,
September 2012,10285255.0,25337.0,-10898489.0,2871160.0,819.0,
December 2012,16000.0,16000.0,-82143.0,2699943.0,111117.0,
March 2013,16096.0,16096.0,51080.0,2734622.0,64114.0,
June 2013,46669.0,46669.0,-15126.0,2803799.0,32374.0,
September 2013,15662.0,15662.0,-15662.0,2737807.0,26245.0,
December 2013,13794.0,13794.0,-13794.0,2624647.0,2974.0,
March 2014,13190.0,13190.0,-13190.0,2535277.0,794.0,
June 2014,35500.0,35500.0,-35500.0,2443488.0,762.0,
September 2014,23761.0,23761.0,-23761.0,2321170.0,724.0,
