,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
March 2009,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
June 2009,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
September 2009,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
December 2009,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
March 2010,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
June 2010,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
September 2010,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
December 2010,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
March 2011,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
June 2011,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
September 2011,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
December 2011,1833230.7692307692,1542692.3076923077,-1779230.7692307692,,
March 2012,3224750.0,2740750.0,-3304250.0,,
June 2012,3224750.0,2740750.0,-3304250.0,,
September 2012,3224750.0,2740750.0,-3304250.0,,
December 2012,3224750.0,2740750.0,-3304250.0,,
March 2013,4181000.0,3499000.0,-4019000.0,,
June 2013,3982000.0,3326000.0,-3655000.0,,
September 2013,5261000.0,4576000.0,-5009000.0,,
December 2013,5859000.0,3454000.0,-5814000.0,14683000.0,14266000.0
March 2014,7583000.0,4869000.0,-44985000.0,206553000.0,206215000.0
June 2014,8499000.0,5622000.0,-8600000.0,198656000.0,197890000.0
September 2014,14092000.0,10515000.0,-13834000.0,185522000.0,184703000.0
December 2014,15940000.0,11602000.0,-15653000.0,174294000.0,172964000.0
March 2015,22281000.0,17100000.0,-22006000.0,235395000.0,234447000.0
June 2015,19496000.0,11940000.0,-19667000.0,219560000.0,218602000.0
September 2015,20524000.0,15400000.0,-20379000.0,201564000.0,200667000.0
December 2015,20208000.0,15586000.0,-20125000.0,185327000.0,184611000.0
March 2016,24107000.0,18191000.0,-24231000.0,164551000.0,163798000.0
June 2016,22306000.0,16397000.0,-22118000.0,144176000.0,143192000.0
September 2016,27416000.0,20664000.0,-27335000.0,165208000.0,163897000.0
December 2016,22491000.0,16731000.0,-22132000.0,205570000.0,205305000.0
March 2017,29660000.0,22004000.0,-29722000.0,189319000.0,178555000.0
June 2017,36190000.0,28618000.0,-36597000.0,167924000.0,154981000.0
September 2017,49746000.0,42673000.0,-49788000.0,135571000.0,123376000.0
December 2017,8886000.0,1317000.0,31128000.0,93777000.0,81708000.0
March 2018,8517000.0,3600000.0,-8981000.0,87109000.0,75155000.0
June 2018,9441000.0,3438000.0,-9848000.0,80300000.0,68462000.0
September 2018,6218000.0,1027000.0,-6550000.0,74171000.0,63069000.0
December 2018,52607000.0,3010000.0,-50954000.0,69470000.0,58030000.0
March 2019,7438000.0,2848000.0,-4704000.0,72063000.0,57483000.0
June 2019,6928000.0,3637000.0,-3044000.0,66746000.0,52051000.0
September 2019,6998000.0,3840000.0,-6142000.0,62586000.0,48468000.0
December 2019,5163000.0,,-4328000.0,82121000.0,68213000.0
March 2020,10312000.0,3491000.0,-10796000.0,71542000.0,61280000.0
June 2020,5723000.0,2522000.0,-5041000.0,71013000.0,61268000.0
September 2020,10699000.0,5070000.0,-10660000.0,61230000.0,55436000.0
December 2020,9735000.0,,-4046000.0,67710000.0,61689000.0
March 2021,8264000.0,,-8004000.0,87267000.0,81486000.0
June 2021,11200000.0,,-7105000.0,85230000.0,79702000.0
September 2021,13986000.0,,-11086000.0,76793000.0,71523000.0
December 2021,14641000.0,,-12956000.0,67787000.0,62745000.0
March 2022,16090000.0,,-13057000.0,73871000.0,69052000.0
June 2022,21042000.0,,-18477000.0,55891000.0,51291000.0
