,NetIncomeLoss,Assets
March 2009,2604750.0,
June 2009,2604750.0,
September 2009,2604750.0,
December 2009,2604750.0,
March 2010,3419000.0,
June 2010,3419000.0,
September 2010,4766000.0,
December 2010,5053000.0,2089370000.0
March 2011,5136000.0,2186268000.0
June 2011,5754000.0,2353716000.0
September 2011,6494000.0,3219746000.0
December 2011,7174000.0,2831255000.0
March 2012,7633000.0,2815549000.0
June 2012,7783000.0,2962897000.0
September 2012,9675000.0,2976188000.0
December 2012,10198000.0,3409441000.0
March 2013,11572000.0,3324865000.0
June 2013,11675000.0,3410568000.0
September 2013,11757000.0,3504928000.0
December 2013,12003000.0,3771503000.0
March 2014,12499000.0,3803952000.0
June 2014,12944000.0,3914444000.0
September 2014,14088000.0,4169181000.0
December 2014,14727000.0,5247880000.0
March 2015,19418000.0,5500340000.0
June 2015,20938000.0,5753803000.0
September 2015,21463000.0,5888958000.0
December 2015,22348000.0,6075577000.0
March 2016,23322000.0,6131222000.0
June 2016,24145000.0,6365320000.0
September 2016,24523000.0,6762132000.0
December 2016,25717000.0,6890096000.0
March 2017,27017000.0,7090163000.0
June 2017,27772000.0,7244527000.0
September 2017,29874000.0,7393656000.0
December 2017,15569000.0,7479029000.0
March 2018,35715000.0,7698060000.0
June 2018,37296000.0,7880017000.0
September 2018,38948000.0,8057855000.0
December 2018,40317000.0,8389137000.0
March 2019,33749000.0,8388406000.0
June 2019,37243000.0,
September 2019,36495000.0,9003467000.0
December 2019,35456000.0,8988719000.0
March 2020,23123000.0,9992219000.0
June 2020,28856000.0,9799670000.0
September 2020,41346000.0,10106294000.0
December 2020,38892000.0,11117802000.0
March 2021,43469000.0,11127864000.0
June 2021,47993000.0,10960718000.0
September 2021,43609000.0,11585317000.0
December 2021,41620000.0,11847310000.0
March 2022,45744000.0,11227223000.0
June 2022,15696000.0,10941655000.0
