,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2012,5436000.0,520000.0,115144250.0,,
June 2012,5436000.0,520000.0,115144250.0,,
September 2012,5436000.0,520000.0,115144250.0,,
December 2012,5436000.0,520000.0,115144250.0,,
March 2013,7552000.0,1022000.0,3785000.0,,
June 2013,5001000.0,1022000.0,2283000.0,,
September 2013,5018000.0,1843000.0,328000.0,,
December 2013,7261000.0,-2412000.0,6000.0,107268000.0,41176000.0
March 2014,5477000.0,534000.0,-846000.0,,
June 2014,7216000.0,1474000.0,-4393000.0,,
September 2014,10963000.0,2017000.0,-1362000.0,133421000.0,38144000.0
December 2014,11795000.0,2880000.0,-1077000.0,153652000.0,63936000.0
March 2015,12743000.0,2217000.0,2041000.0,149903000.0,67580000.0
June 2015,14588000.0,2233000.0,2652000.0,150370000.0,66421000.0
September 2015,14746000.0,2586000.0,6325000.0,141405000.0,64562000.0
December 2015,17232000.0,2699000.0,6675000.0,328398000.0,35461000.0
March 2016,18834000.0,3764000.0,2150000.0,325561000.0,33328000.0
June 2016,18461000.0,2073000.0,5235000.0,320463000.0,33251000.0
September 2016,18843000.0,2505000.0,12831000.0,317062000.0,35990000.0
December 2016,22354000.0,1316000.0,3956000.0,299115000.0,34565000.0
March 2017,18516000.0,2315000.0,5198000.0,292114000.0,24844000.0
June 2017,17967000.0,2362000.0,8641000.0,320602000.0,32590000.0
September 2017,20182000.0,2221000.0,6427000.0,315910000.0,29470000.0
December 2017,22753000.0,2316000.0,2352000.0,301012000.0,21036000.0
March 2018,22719000.0,2994000.0,6600000.0,300510000.0,27802000.0
June 2018,21330000.0,2455000.0,6712000.0,295451000.0,28980000.0
September 2018,21764000.0,4356000.0,5928000.0,291839000.0,23798000.0
December 2018,23964000.0,1035000.0,1892000.0,287295000.0,20967000.0
March 2019,21962000.0,2477000.0,1319000.0,296367000.0,16678000.0
June 2019,21639000.0,4947000.0,951000.0,301965000.0,25211000.0
September 2019,24163000.0,4346000.0,2106000.0,295037000.0,21772000.0
December 2019,25259000.0,-1054000.0,2140000.0,289566000.0,20987000.0
March 2020,59706000.0,5173000.0,-33781000.0,251100000.0,23523000.0
June 2020,22435000.0,4455000.0,1186000.0,244584000.0,20401000.0
September 2020,22441000.0,4245000.0,6237000.0,244283000.0,24140000.0
December 2020,23124000.0,4384000.0,6544000.0,237548000.0,21254000.0
March 2021,24469000.0,4733000.0,7328000.0,232730000.0,20880000.0
June 2021,24367000.0,4036000.0,6716000.0,227619000.0,20461000.0
September 2021,24240000.0,4245000.0,3808000.0,222669000.0,22176000.0
December 2021,24220000.0,4188000.0,3606000.0,221591000.0,26837000.0
March 2022,25392000.0,5255000.0,8991000.0,224673000.0,32228000.0
June 2022,28533000.0,7395000.0,3805000.0,233822000.0,28840000.0
