,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,14338000.0,4957000.0,9381000.0,-13112250.0,,
June 2009,14338000.0,4957000.0,9381000.0,-13112250.0,,
September 2009,14338000.0,4957000.0,9381000.0,-13112250.0,,
December 2009,14338000.0,4957000.0,9381000.0,-13112250.0,,
March 2010,2495000.0,4767000.0,7731000.0,-3846000.0,,
June 2010,13262000.0,6073000.0,7189000.0,-10915000.0,,
September 2010,10407000.0,4176000.0,6231000.0,-12142000.0,,
December 2010,10739000.0,3154000.0,7585000.0,-10992000.0,57944000.0,44746000.0
March 2011,12229000.0,4185000.0,8044000.0,11677000.0,,
June 2011,9766000.0,2615000.0,7151000.0,-8758000.0,60924000.0,51371000.0
September 2011,11079000.0,3458000.0,7621000.0,-10145000.0,48498000.0,39328000.0
December 2011,10510000.0,1898000.0,8612000.0,-9486000.0,76759000.0,67722000.0
March 2012,11657000.0,4298000.0,7359000.0,-11811000.0,64682000.0,56152000.0
June 2012,11331000.0,4562000.0,6769000.0,-11476000.0,52436000.0,44542000.0
September 2012,8830000.0,3772000.0,5058000.0,-8431000.0,43338000.0,36090000.0
December 2012,10295000.0,3494000.0,6801000.0,9537000.0,64092000.0,57474000.0
March 2013,16030000.0,4112000.0,7418000.0,-17187000.0,53220000.0,47379000.0
June 2013,13075000.0,4478000.0,8597000.0,-13446000.0,44229000.0,38862000.0
September 2013,11530000.0,3827000.0,7703000.0,-13201000.0,71750000.0,60802000.0
December 2013,11769000.0,3722000.0,8047000.0,-11888000.0,61159000.0,49171000.0
March 2014,13576000.0,4415000.0,9161000.0,-14445000.0,61914000.0,51056000.0
June 2014,12955000.0,4809000.0,8146000.0,-12290000.0,53884000.0,43616000.0
September 2014,12063000.0,4905000.0,7158000.0,-15594000.0,63665000.0,54183000.0
December 2014,10694000.0,3905000.0,6789000.0,-11917000.0,53675000.0,44792000.0
March 2015,10137000.0,3435000.0,6702000.0,-11933000.0,77643000.0,68726000.0
June 2015,10332000.0,3899000.0,6433000.0,-12507000.0,65010000.0,56331000.0
September 2015,9103000.0,3657000.0,5446000.0,-10227000.0,54705000.0,46261000.0
December 2015,9274000.0,2821000.0,4914000.0,-11540000.0,45718000.0,36900000.0
March 2016,8915000.0,3050000.0,5865000.0,-9672000.0,34668000.0,26026000.0
