,NetIncomeLoss,Assets,AssetsCurrent
March 2008,50148250.0,,
June 2008,50148250.0,,
September 2008,50148250.0,,
December 2008,50148250.0,,
March 2009,30758000.0,,
June 2009,24049000.0,,
September 2009,39963000.0,,
December 2009,41665000.0,1856914000.0,392465000.0
March 2010,37482000.0,,
June 2010,52113000.0,1900941000.0,423571000.0
September 2010,52169000.0,1956009000.0,486265000.0
December 2010,57853000.0,1961660000.0,462645000.0
March 2011,50095000.0,2040372000.0,475567000.0
June 2011,65696000.0,2120861000.0,508151000.0
September 2011,68650000.0,2162656000.0,477390000.0
December 2011,72565000.0,2267332000.0,513542000.0
March 2012,67684000.0,2322862000.0,536086000.0
June 2012,80451000.0,2365276000.0,540425000.0
September 2012,78241000.0,2438342000.0,563257000.0
December 2012,83977000.0,2465000000.0,554532000.0
March 2013,73349000.0,2586119000.0,615198000.0
June 2013,87697000.0,2656316000.0,651562000.0
September 2013,89472000.0,2712434000.0,648032000.0
December 2013,91864000.0,2819404000.0,680203000.0
March 2014,68664000.0,3115725000.0,842068000.0
June 2014,93408000.0,3091359000.0,739225000.0
September 2014,102414000.0,3158918000.0,737678000.0
December 2014,110306000.0,3397117000.0,880130000.0
March 2015,91932000.0,3428997000.0,803512000.0
June 2015,103419000.0,3485350000.0,786630000.0
September 2015,115139000.0,3519264000.0,768171000.0
December 2015,116746000.0,3629544000.0,857925000.0
March 2016,100098000.0,3646958000.0,814930000.0
June 2016,105011000.0,3697364000.0,827008000.0
September 2016,109425000.0,3729994000.0,842401000.0
December 2016,117556000.0,3828988000.0,945681000.0
March 2017,102702000.0,3770395000.0,893341000.0
June 2017,97869000.0,3778382000.0,908351000.0
September 2017,100385000.0,4053923000.0,1006591000.0
December 2017,385308000.0,4465349000.0,1338728000.0
March 2018,118142000.0,4421657000.0,1236064000.0
June 2018,151652000.0,4589243000.0,1307421000.0
September 2018,131110000.0,4721671000.0,1342482000.0
December 2018,88681000.0,5091647000.0,1502981000.0
March 2019,119601000.0,5327282000.0,1438159000.0
June 2019,133633000.0,5420739000.0,1384364000.0
September 2019,118410000.0,5386337000.0,1383456000.0
December 2019,144676000.0,5470854000.0,1481299000.0
March 2020,104834000.0,5380042000.0,1397969000.0
June 2020,121698000.0,5553632000.0,1544697000.0
September 2020,125496000.0,5779062000.0,1728598000.0
December 2020,154007000.0,5928348000.0,1842117000.0
March 2021,146606000.0,6162606000.0,2131999000.0
June 2021,172162000.0,6323394000.0,2209299000.0
September 2021,199829000.0,6513190000.0,2265147000.0
December 2021,242209000.0,6794348000.0,2313369000.0
March 2022,243325000.0,7031941000.0,2269797000.0
June 2022,255342000.0,7252562000.0,2281918000.0
