,NetIncomeLoss,Assets,AssetsCurrent
March 2007,375000000.0,,
June 2007,375000000.0,,
September 2007,375000000.0,,
December 2007,375000000.0,,
March 2008,465000000.0,,
June 2008,351000000.0,,
September 2008,215000000.0,,
December 2008,331000000.0,53077000000.0,5273000000.0
March 2009,344000000.0,,
June 2009,276000000.0,54709000000.0,5391000000.0
September 2009,109000000.0,55774000000.0,5815000000.0
December 2009,346000000.0,57040000000.0,5766000000.0
March 2010,445000000.0,,
June 2010,-222000000.0,56400000000.0,5443000000.0
September 2010,670000000.0,57857000000.0,6037000000.0
December 2010,427000000.0,59090000000.0,6223000000.0
March 2011,511000000.0,58986000000.0,5545000000.0
June 2011,435000000.0,59792000000.0,5634000000.0
September 2011,472000000.0,60776000000.0,6273000000.0
December 2011,288000000.0,62526000000.0,6880000000.0
March 2012,295000000.0,61799000000.0,5924000000.0
June 2012,444000000.0,63031000000.0,6487000000.0
September 2012,594000000.0,112008000000.0,10106000000.0
December 2012,435000000.0,113856000000.0,10122000000.0
March 2013,634000000.0,113666000000.0,9549000000.0
June 2013,339000000.0,114100000000.0,9875000000.0
September 2013,1004000000.0,114590000000.0,10418000000.0
December 2013,688000000.0,114779000000.0,10516000000.0
March 2014,-97000000.0,113792000000.0,10565000000.0
June 2014,609000000.0,115173000000.0,11515000000.0
September 2014,1274000000.0,119656000000.0,11575000000.0
December 2014,97000000.0,120709000000.0,11575000000.0
March 2015,864000000.0,122142000000.0,12322000000.0
June 2015,543000000.0,118575000000.0,9598000000.0
September 2015,932000000.0,121033000000.0,10195000000.0
December 2015,477000000.0,121156000000.0,8322000000.0
March 2016,694000000.0,121709000000.0,7943000000.0
June 2016,509000000.0,122654000000.0,8097000000.0
September 2016,1176000000.0,129686000000.0,13534000000.0
December 2016,-227000000.0,132761000000.0,8039000000.0
March 2017,716000000.0,134108000000.0,8005000000.0
June 2017,686000000.0,135004000000.0,7673000000.0
September 2017,954000000.0,136325000000.0,7706000000.0
December 2017,703000000.0,137914000000.0,8453000000.0
March 2018,620000000.0,138541000000.0,8279000000.0
June 2018,500000000.0,140259000000.0,8476000000.0
September 2018,1082000000.0,143165000000.0,9520000000.0
December 2018,464000000.0,145392000000.0,9714000000.0
March 2019,900000000.0,151136000000.0,9168000000.0
June 2019,820000000.0,153449000000.0,9509000000.0
September 2019,1327000000.0,155917000000.0,9619000000.0
December 2019,701000000.0,158838000000.0,9163000000.0
March 2020,938000000.0,160072000000.0,10181000000.0
June 2020,-802000000.0,160049000000.0,9237000000.0
September 2020,1304000000.0,161409000000.0,8679000000.0
December 2020,-63000000.0,162388000000.0,8682000000.0
March 2021,992000000.0,163465000000.0,8508000000.0
June 2021,765000000.0,165385000000.0,8985000000.0
September 2021,1405000000.0,167007000000.0,9436000000.0
December 2021,746000000.0,169587000000.0,9940000000.0
March 2022,857000000.0,171220000000.0,11042000000.0
June 2022,907000000.0,172383000000.0,11561000000.0
