,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,,16314250.0,-4217250.0,,
June 2009,,16314250.0,-4217250.0,,
September 2009,,16314250.0,-4217250.0,,
December 2009,,16314250.0,-4217250.0,,
March 2010,475000.0,17052000.0,-5507000.0,,
June 2010,475000.0,21228000.0,4775000.0,,
September 2010,475000.0,14024000.0,-8821000.0,,
December 2010,475000.0,15460000.0,-513000.0,247815000.0,112236000.0
March 2011,625000.0,16657000.0,5057000.0,,
June 2011,625000.0,17364000.0,2106000.0,243630000.0,109306000.0
September 2011,625000.0,12991000.0,-496000.0,231369000.0,100687000.0
December 2011,625000.0,13608000.0,-18255000.0,228090000.0,102054000.0
March 2012,725000.0,18601000.0,12311000.0,277625000.0,153886000.0
June 2012,725000.0,20866000.0,8339000.0,282582000.0,160993000.0
September 2012,725000.0,15836000.0,-14312000.0,164425000.0,46257000.0
December 2012,725000.0,16604000.0,-3619000.0,168615000.0,52637000.0
March 2013,725000.0,19842000.0,21569000.0,253774000.0,140010000.0
June 2013,725000.0,23392000.0,13224000.0,200574000.0,87878000.0
September 2013,725000.0,15375000.0,-15298000.0,173455000.0,61405000.0
December 2013,725000.0,15358000.0,15103000.0,188157000.0,76180000.0
March 2014,575000.0,18222000.0,12295000.0,273995000.0,162526000.0
June 2014,575000.0,20344000.0,15161000.0,211780000.0,102088000.0
September 2014,575000.0,15902000.0,8913000.0,185865000.0,76233000.0
December 2014,575000.0,17902000.0,5153000.0,195824000.0,85241000.0
March 2015,375000.0,20593000.0,17553000.0,289883000.0,173877000.0
June 2015,375000.0,22472000.0,18715000.0,276764000.0,159145000.0
September 2015,375000.0,15698000.0,3744000.0,232631000.0,114622000.0
December 2015,375000.0,18700000.0,8086000.0,211998000.0,99030000.0
March 2016,925000.0,20612000.0,23706000.0,312695000.0,200631000.0
June 2016,925000.0,24795000.0,23279000.0,241799000.0,130296000.0
September 2016,925000.0,19379000.0,7787000.0,210651000.0,99287000.0
December 2016,925000.0,18354000.0,12629000.0,221430000.0,105649000.0
March 2017,950000.0,23269000.0,27949000.0,323306000.0,207235000.0
June 2017,950000.0,27221000.0,28782000.0,282529000.0,168073000.0
September 2017,950000.0,24919000.0,20098000.0,311196000.0,132883000.0
December 2017,950000.0,25584000.0,18299000.0,326227000.0,148798000.0
March 2018,1050000.0,28959000.0,37110000.0,445384000.0,267287000.0
June 2018,1050000.0,33513000.0,42820000.0,414445000.0,228356000.0
September 2018,1050000.0,28132000.0,29471000.0,434909000.0,248785000.0
December 2018,1050000.0,27621000.0,25171000.0,465122000.0,270225000.0
March 2019,1125000.0,30166000.0,31555000.0,535645000.0,291285000.0
June 2019,1125000.0,35705000.0,35710000.0,536198000.0,286163000.0
September 2019,1125000.0,27409000.0,41976000.0,570770000.0,307845000.0
December 2019,1125000.0,25024000.0,35497000.0,592239000.0,303204000.0
March 2020,850000.0,34561000.0,42402000.0,630856000.0,321879000.0
June 2020,850000.0,29009000.0,47218000.0,670990000.0,331084000.0
September 2020,850000.0,28027000.0,42710000.0,718235000.0,342900000.0
December 2020,850000.0,34225000.0,43301000.0,770492000.0,321997000.0
March 2021,,32049000.0,48545000.0,900290000.0,410082000.0
June 2021,,35916000.0,61366000.0,898820000.0,376951000.0
September 2021,,30154000.0,73795000.0,953451000.0,413020000.0
December 2021,,41505000.0,25031000.0,920321000.0,401054000.0
March 2022,,39960000.0,71211000.0,972396000.0,437162000.0
June 2022,,39568000.0,88916000.0,887294000.0,319249000.0
