,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2012,2800000.0,25875000.0,38800000.0,,,
June 2012,2800000.0,25875000.0,38800000.0,,,
September 2012,2800000.0,25875000.0,38800000.0,,,
December 2012,2800000.0,25875000.0,38800000.0,,,
March 2013,2350000.0,22400000.0,21000000.0,,,
June 2013,2350000.0,23700000.0,25300000.0,,,
September 2013,2350000.0,23100000.0,17100000.0,,,
December 2013,2350000.0,22600000.0,26100000.0,1078800000.0,383100000.0,30900000.0
March 2014,2125000.0,24300000.0,33600000.0,,,
June 2014,2125000.0,26100000.0,28600000.0,1319100000.0,478300000.0,90400000.0
September 2014,2125000.0,31100000.0,25700000.0,1400200000.0,549700000.0,93000000.0
December 2014,2125000.0,30600000.0,16400000.0,1364100000.0,551300000.0,40900000.0
March 2015,2150000.0,29100000.0,6900000.0,1322200000.0,512500000.0,44300000.0
June 2015,2150000.0,29700000.0,-18100000.0,1229000000.0,420100000.0,44400000.0
September 2015,2150000.0,26600000.0,-30800000.0,1180200000.0,372900000.0,43000000.0
December 2015,2150000.0,25600000.0,-13800000.0,1142500000.0,317800000.0,54700000.0
March 2016,2000000.0,22900000.0,-13600000.0,1124100000.0,305700000.0,57900000.0
June 2016,2000000.0,23700000.0,-6600000.0,1107400000.0,300600000.0,56800000.0
September 2016,2000000.0,25000000.0,-22200000.0,1078100000.0,293000000.0,41600000.0
December 2016,2000000.0,18600000.0,-67000000.0,1069900000.0,290400000.0,37600000.0
March 2017,2000000.0,22900000.0,-5300000.0,1135500000.0,370100000.0,38100000.0
June 2017,2000000.0,22300000.0,1300000.0,1148400000.0,397000000.0,37700000.0
September 2017,2000000.0,22500000.0,-5900000.0,1155800000.0,417500000.0,36700000.0
December 2017,2000000.0,22800000.0,-33900000.0,1156600000.0,410200000.0,39700000.0
March 2018,2025000.0,24700000.0,-1900000.0,1214400000.0,480400000.0,42100000.0
June 2018,2025000.0,24900000.0,8400000.0,1240000000.0,520300000.0,39900000.0
September 2018,2025000.0,24000000.0,5200000.0,1207300000.0,497400000.0,39700000.0
December 2018,2025000.0,24600000.0,-39600000.0,1197600000.0,491400000.0,31800000.0
March 2019,1025000.0,23300000.0,3500000.0,1204700000.0,494200000.0,
June 2019,1025000.0,20200000.0,-11900000.0,1179600000.0,482300000.0,
September 2019,1025000.0,21400000.0,-4600000.0,1107300000.0,418000000.0,
December 2019,1025000.0,26900000.0,-84600000.0,1085200000.0,401700000.0,
March 2020,450000.0,23400000.0,-19900000.0,1070000000.0,412100000.0,
June 2020,450000.0,16800000.0,-15300000.0,1003700000.0,355100000.0,
September 2020,450000.0,17900000.0,-13900000.0,983700000.0,343800000.0,
December 2020,450000.0,18600000.0,-12800000.0,994000000.0,357600000.0,
March 2021,425000.0,19500000.0,9800000.0,1048100000.0,430400000.0,
June 2021,425000.0,21000000.0,54000000.0,1063100000.0,456300000.0,
September 2021,425000.0,19900000.0,50100000.0,1116400000.0,529400000.0,
December 2021,425000.0,16800000.0,57100000.0,1158900000.0,582300000.0,
March 2022,,18500000.0,37100000.0,1186000000.0,615200000.0,
June 2022,,21700000.0,74500000.0,1217300000.0,669600000.0,
