,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,114787000.0,-9623333.333333334,,
June 2016,114787000.0,-9623333.333333334,,
September 2016,114787000.0,-9623333.333333334,,
December 2016,113442000.0,-26637500.0,,
March 2017,113442000.0,-26637500.0,,
June 2017,104093000.0,15402000.0,,
September 2017,94282000.0,-2719500.0,2858620000.0,502521000.0
December 2017,119775000.0,19324000.0,,
March 2018,117817000.0,-22064000.0,,
June 2018,119246000.0,-1397000.0,2919232000.0,539348000.0
September 2018,124362000.0,-10963000.0,2891898000.0,531165000.0
December 2018,110143000.0,-8827000.0,2836898000.0,492453000.0
March 2019,119413000.0,-3606000.0,2918610000.0,535072000.0
June 2019,114000000.0,31700000.0,2915886000.0,523539000.0
September 2019,108644000.0,25133000.0,2928600000.0,551400000.0
December 2019,130300000.0,-12600000.0,2986900000.0,542600000.0
March 2020,126900000.0,-20500000.0,3103900000.0,593000000.0
June 2020,131800000.0,-2400000.0,3096500000.0,604700000.0
September 2020,138400000.0,-6100000.0,3071000000.0,633100000.0
December 2020,123300000.0,-12000000.0,3057200000.0,567600000.0
March 2021,127900000.0,6300000.0,3138400000.0,635700000.0
June 2021,123100000.0,25200000.0,3176700000.0,644400000.0
September 2021,133700000.0,26800000.0,3237600000.0,710800000.0
December 2021,134900000.0,-12800000.0,3245100000.0,711700000.0
March 2022,133400000.0,700000.0,3294600000.0,664000000.0
June 2022,131300000.0,10800000.0,3317000000.0,683800000.0
