,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2013,61778.0,59752.0,-61778.0,,,
September 2013,22132.0,20845.0,-22132.0,,,
December 2013,340196.0,172446.0,-340196.0,,,
March 2014,162127.0,130814.0,-162127.0,2049774.0,1893531.0,156243.0
June 2014,269250.0,162486.0,-269250.0,1904276.0,1832652.0,71624.0
September 2014,355885.0,251333.0,-355885.0,1565487.0,1467899.0,97588.0
December 2014,158766.0,141976.0,-158766.0,1240803.0,1118786.0,122017.0
March 2015,535939.0,268708.0,-535939.0,913108.0,766349.0,146759.0
June 2015,402826.0,264279.0,-402826.0,551852.0,353827.0,198025.0
September 2015,390309.0,330735.0,-390309.0,379569.0,178381.0,201188.0
December 2015,328784.0,245668.0,-328784.0,10102004.0,9921314.0,180690.0
March 2016,417718.0,187542.0,-417718.0,9732783.0,9552239.0,180544.0
June 2016,494183.0,306081.0,-494183.0,8797305.0,8600886.0,196419.0
September 2016,322482.0,220714.0,-322482.0,8590488.0,8374163.0,216325.0
December 2016,375366.0,267638.0,-375366.0,7861965.0,7660669.0,201296.0
March 2017,359235.0,240172.0,-359235.0,7401906.0,2830395.0,
June 2017,417320.0,149198.0,-407787.0,7406104.0,2645094.0,
September 2017,447516.0,209087.0,-393031.0,6995183.0,2020121.0,
December 2017,476353.0,355300.0,-466365.0,6802189.0,6563623.0,
March 2018,567776.0,280248.0,-553266.0,6255402.0,5998533.0,
June 2018,771963.0,429539.0,-763154.0,5572064.0,5327354.0,
September 2018,1147357.0,622282.0,-1139275.0,4382801.0,4038193.0,
December 2018,932925.0,443380.0,-925889.0,5748446.0,5481488.0,
March 2019,1624479.0,801467.0,-1624479.0,4763715.0,4515160.0,
June 2019,1255191.0,556183.0,-1251265.0,3975580.0,3659399.0,
September 2019,1117040.0,462517.0,-1117040.0,2703616.0,2343045.0,
December 2019,1059369.0,516672.0,-445007.0,2163628.0,1741380.0,
March 2020,1346884.0,473951.0,-1346884.0,1220023.0,844879.0,
June 2020,911032.0,315312.0,-1100056.0,8918426.0,8552461.0,
September 2020,1227813.0,456280.0,-1581217.0,18109006.0,17718963.0,
December 2020,1068477.0,486957.0,-1446697.0,17638988.0,16628409.0,
March 2021,1379419.0,296054.0,-2130626.0,35242907.0,33985506.0,
June 2021,1620669.0,288484.0,-3343725.0,35682667.0,34069469.0,
September 2021,1714803.0,286886.0,-3494264.0,31594040.0,29751434.0,
December 2021,1803619.0,412341.0,-3431568.0,27073899.0,25055506.0,
March 2022,2590946.0,569277.0,-3617248.0,22101956.0,20088468.0,
June 2022,2210993.0,330055.0,-3979297.0,19715044.0,17699995.0,
