,NetIncomeLoss,Assets
September 2006,-14785.785714285714,
December 2006,-14785.785714285714,
March 2007,-14785.785714285714,
June 2007,-14785.785714285714,
September 2007,-14785.785714285714,
December 2007,-14785.785714285714,
March 2008,-14785.785714285714,
June 2008,-14785.785714285714,
September 2008,-14785.785714285714,
December 2008,-14785.785714285714,
March 2009,-14785.785714285714,
June 2009,-14785.785714285714,
September 2009,-14785.785714285714,
December 2009,-3819.0,
March 2010,-3819.0,
June 2010,-7370.0,
September 2010,-14785.785714285714,
December 2010,-4929.5,56941.0
March 2011,-4929.5,
June 2011,-4255.0,
